time,Area,down_north_MA,down_south_MA,net_north_MA,net_south_MA,up_north_MA,up_south_MA,UP_R1_N,UP_R2_N,UP_R1_S,UP_R2_S,DOWN_R1_N,DOWN_R2_N,DOWN_R1_S,DOWN_R2_S,d_North,d_South,dtheta_N,theta_mean_N,theta_day_N,theta_night_N,Aoval_N,dtheta_S,theta_mean_S,theta_day_S,theta_night_S,Aoval_S,open_areaN,theta_maxN,theta_minN,theta_noonN,theta_midnightN,open_areaS,theta_maxS,theta_minS,theta_noonS,theta_midnightS
2024-05-10 13:17:00,559.15394831949,1.5927720332986555,1.8148210674908896,-0.050850906862650015,0.05153409799557498,1.5419211264360035,1.8663551654864485,1.082346986654651,0.0,1.1911940290669396,0.17728037876034441,-1.1766671069134957,-0.01312611530185176,-1.3463129584095659,-0.017091997617758915,0.5121121462809426,0.505437517210664,6.872520081596328,16.80440907715684,26.17692915875317,7.431888995560513,0.2683092734140659,1.1303184234370776,162.0629382012844,158.43261977784732,165.69325662472147,0.30539176477284796,0.3225284719513395,21.0,0.0057296,14.0,20.0,0.2842718501518401,179.99,161.0,165.0,162.0
2024-05-10 13:18:00,559.15394831949,1.695808504740931,2.046588647395209,-0.051797638123872385,0.05271864885290128,1.6440108666170457,2.099307296248105,1.1612423137347259,0.0005740798605969997,1.363052938521776,0.23605031228890638,-1.2384996378744,-0.009217226400653016,-1.4868331419135095,-0.015444538542681253,0.5156106840942374,0.4886162459303049,-2.6523227256844173,17.648917735368414,17.496595009683997,17.80124046105283,0.2957359330813406,1.2711920385549444,161.7724195941661,158.00122755561117,165.54361163272105,0.31528022862429433,0.3165221985714763,21.0,0.0057296,14.0,19.0,0.27741239622567354,179.99,161.0,165.0,163.0
2024-05-10 13:19:00,559.15394831949,1.8687458890487931,2.292667884487854,-0.06428598757421258,0.06537170972854335,1.8044599014745724,2.358039594216404,1.2468375957614444,0.041760092092017094,1.5106082681276067,0.32656045354296087,-1.2904745064681313,-0.016398335432804292,-1.5914588379344157,-0.012069116324618634,0.5207171387860112,0.48747757867534414,-2.584856934823319,18.627353245521885,18.542496310698567,18.712210180345203,0.3291381937916332,2.3109041009344997,161.60297551787457,156.79207141694008,166.41387961880906,0.32111850359228283,0.30864179863047536,20.0,0.0057296,14.0,18.0,0.27122076386033356,179.99,161.0,165.0,164.0
2024-05-10 13:20:00,559.15394831949,2.0387165017382656,2.468262665867276,-0.07694302674661818,0.07805622761878296,1.9617734749916373,2.54631889348606,1.3037645251438754,0.07665787830278642,1.5974000097534014,0.348100914633817,-1.3613260132764948,-0.05277691620863262,-1.6839985568805622,-0.03550851800409498,0.5397140816521065,0.4849761342039682,-2.08811278427393,18.792270717014006,19.204157932740074,18.380383501287938,0.334939483230804,1.2530941598575904,161.51910390614765,157.76600974629005,165.27219806600525,0.3240276353705407,0.3022069086336689,20.0,0.0057296,14.0,17.0,0.26650108836115843,179.99,161.0,165.0,165.0
2024-05-10 13:21:00,559.15394831949,2.1507117789533483,2.6162438207047987,-0.07642671989545156,0.07781497720596568,2.074285059057899,2.694058797910757,1.3224755622346966,0.09994779943248423,1.6744537819888055,0.33064086023342926,-1.4229205633748057,-0.10184807838839928,-1.782094839553519,-0.08789390263117319,0.5407174341108562,0.4639576657723126,-2.0453260483997795,18.872737325665863,19.327411277266084,18.418063374065643,0.3377879426017638,1.4109216575879857,161.66140501992294,157.75048336233496,165.57232667751092,0.3190993949061203,0.29883952512406736,20.0,0.0057296,14.0,17.0,0.26149487006348604,179.99,161.0,165.0,166.0
2024-05-10 13:22:00,559.15394831949,2.2406996237046006,2.690406749917525,-0.07350105758438392,0.0753165884398854,2.1671985661202027,2.765723338357407,1.3678419415740264,0.12615607230610226,1.7314902480750127,0.32556930086668434,-1.479974679772166,-0.13525408562613134,-1.8233819064674723,-0.137664019625449,0.5407174341108562,0.4639576657723126,-2.4627259282057468,18.72373949246011,18.761013564254363,18.686465420665854,0.33252277840835837,0.5893921168646012,161.71090471227137,158.62151259540678,164.80029682913596,0.3173937205127478,0.29274916431469133,20.0,0.0057296,14.0,16.0,0.25859515450884174,179.99,162.0,165.0,166.0
2024-05-10 13:23:00,559.15394831949,2.2802803966572283,2.7514341127627304,-0.07374896368622741,0.07588581629267369,2.206531432970997,2.8273199290554025,1.404530220352657,0.14349764027762335,1.792823605565234,0.3091155207670255,-1.5200720968857904,-0.15925455127460797,-1.8633243886211874,-0.17455815547599532,0.5407174341108562,0.4639576657723126,-2.063868377217089,18.720986426332633,19.157118049115546,18.28485480354972,0.332425871338268,0.7462817091854121,161.8340033251816,158.5877216159962,165.08028503436702,0.31317126199779466,0.28793362335432027,20.0,0.0057296,13.0,16.0,0.2541042481400382,179.99,162.0,165.0,167.0
2024-05-10 13:24:00,559.15394831949,2.3055469065164624,2.830676431410651,-0.07282250188388743,0.0747373591505883,2.23272440463258,2.9054137905612203,1.4297514093884403,0.16284304335195704,1.8470383530095122,0.3966278459177149,-1.5435212445273552,-0.17681270083382963,-1.8985945431915072,-0.21602030977451683,0.5409684070076171,0.4639576657723126,-2.580326485037706,18.794853494604514,18.714527009566808,18.87517997964222,0.33503072946559315,0.8318482427876212,161.91920210354314,158.5873538607555,165.25105034633077,0.3102649576464092,0.28471173265076977,20.0,0.0057296,14.0,16.0,0.2519410338149335,179.99,162.0,165.0,167.0
2024-05-10 13:25:00,559.15394831949,2.3642752477533047,2.8229094032676723,-0.0683844216107649,0.06973897075471719,2.2958908261425375,2.892648374022406,1.495875050122721,0.18159777700778823,1.8627401138880888,0.4088148897629177,-1.5915114930998506,-0.19041030900250322,-1.8979838553642705,-0.23722889702365627,0.5235987755983003,0.44376270953524877,-2.761547752342905,18.685892264791413,18.424344512448506,18.94744001713432,0.33119177169332376,1.7607957776231473,162.00705172292803,157.74625594530488,166.26784750055117,0.30728205765677297,0.27889106153477927,20.0,0.0057296,13.0,15.0,0.25204087717606366,179.99,162.0,165.0,167.0
2024-05-10 13:26:00,559.15394831949,2.3661195434105644,2.8478647247780025,-0.06068716735095005,0.06175710012161262,2.3054323760596085,2.909621824899624,1.5126726328759492,0.19380505041379492,1.9005235955246333,0.3707568760416374,-1.5963697589457133,-0.20372228563396275,-1.914423973954124,-0.23415803556665085,0.5235175303296694,0.44376270953524877,-2.968381068043609,18.62268768323735,18.15430661519374,19.091068751280957,0.32897479093602827,1.743676532748677,162.10250448267476,157.85882794992608,166.34618101542344,0.3040569213897285,0.27609237340749426,20.0,0.0057296,13.0,15.0,0.2491748645184271,179.99,162.0,166.0,167.0
2024-05-10 13:27:00,559.15394831949,2.367157006807985,2.8448758995097823,-0.06037005037931012,0.06120836069214948,2.3067869564286605,2.906084260201913,1.5101463898040006,0.2030331590720057,1.8954266360854117,0.40231836920416064,-1.5908911622641984,-0.21797790589940635,-1.8827280713931984,-0.27726694858793915,0.5235987755983003,0.4468161299162164,-2.7506916943474984,18.69428156276776,18.44358986842026,18.944973257115258,0.33148658149347965,1.7873091873443583,162.10892372666032,157.82161453931596,166.39623291400468,0.3038406248522684,0.27458633557735246,20.0,0.0057296,14.0,15.0,0.24625427635563757,179.99,162.0,166.0,167.0
2024-05-10 13:28:00,559.15394831949,2.3991445816156665,2.795753923302084,-0.06447926210781667,0.06493873137937925,2.3346653195078413,2.8606926546814755,1.5298065400476475,0.2102468636204338,1.8635926521954167,0.39111209188397983,-1.6138185845502193,-0.23192159269845677,-1.8575907577784165,-0.3108071190746708,0.5235175303296694,0.4481371388682401,-2.7692740235170086,18.676915827094774,18.407641803577768,18.946189850611784,0.33087647042658447,1.7918301192148562,162.05624357205616,157.7644134528413,166.34807369127103,0.30561790274934364,0.27204418156759685,19.0,0.0057296,14.0,15.0,0.24462631757565484,179.99,162.0,166.0,167.0
2024-05-10 13:29:00,559.15394831949,2.3687861275837867,2.7803527597956355,-0.060745981587392694,0.060767340623391675,2.3080401459963893,2.84112010041902,1.511335090728641,0.21975005348206658,1.8657180303816867,0.33816584510024755,-1.6083734649388612,-0.24493271038642014,-1.8572056092161022,-0.28420517970295905,0.5232738056139535,0.45036535166821334,-2.839404323431698,18.71290195246286,18.373497629031164,19.05230627589456,0.3321413797880565,2.8372019267601654,162.15135256768727,156.8141506409271,167.48855449444744,0.3024128719456939,0.26913696576636803,19.0,0.0057296,13.0,15.0,0.24218431020599773,179.99,162.0,166.0,167.0
2024-05-10 13:30:00,559.15394831949,2.3502147547045493,2.783120378504926,-0.0587396973508809,0.058281526441177726,2.291475057353674,2.8414019049461,1.4933000516466512,0.23378643513806452,1.8290649329161066,0.4506404778709012,-1.5918731172423115,-0.25658456788399975,-1.8217822786478144,-0.32778568444679573,0.5235987755983003,0.44932034430144796,-2.79612839031051,18.778361604295764,18.482233213985253,19.074489994606274,0.3344482998593361,2.741739726758792,162.06660373098208,156.8248640042233,167.30834345774088,0.3052679813680683,0.2675654616561385,19.0,0.0057296,13.0,15.0,0.24011305232651947,179.99,162.0,166.0,168.0
2024-05-10 13:31:00,559.15394831949,2.399384601249247,2.707875185010788,-0.06253322066863128,0.061469522121919806,2.3368513805806086,2.7693447071327193,1.5416708188763042,0.2545716558184974,1.7809727661904022,0.4552470484717417,-1.6408206824662994,-0.27034396988556175,-1.7814545894448228,-0.37029610946657576,0.5235175303296694,0.45036535166821334,-2.930887815347841,18.712573116019566,18.281685300671725,19.143460931367407,0.332129810585359,2.5871157750955027,161.95059106699907,156.86347529190357,167.03770684209456,0.30919754486019485,0.2650571088807713,19.0,0.0057296,13.0,15.0,0.23988949228113793,179.99,162.0,166.0,167.0
2024-05-10 13:32:00,559.15394831949,2.370999974162792,2.677695069236045,-0.060515268511744116,0.0591162030110753,2.3104847056510427,2.736811272247127,1.5225180835774854,0.2693910619980291,1.7687318259770521,0.43380379846684575,-1.6168748467578882,-0.2848676646449707,-1.7511081248328426,-0.33028935202119525,0.506066804659774,0.45036535889173573,-2.8591410823489563,18.788201206111854,18.4290601237629,19.14734228846081,0.3347957371323406,2.635176843099966,162.03051659414518,156.8953397510452,167.16569343724515,0.30648769408048787,0.2636743278769497,19.0,0.0057296,13.0,15.0,0.2397875263910686,179.99,162.0,166.0,167.0
2024-05-10 13:33:00,559.15394831949,2.3471448803403163,2.665839907065302,-0.05820658613449662,0.056769532107851475,2.288938294205807,2.7226094391731404,1.5028789986882567,0.2752027418258649,1.7338530488788144,0.4933316153306055,-1.5981869114133376,-0.29652309525233284,-1.7228973996692039,-0.39470210853827303,0.5061454830783559,0.46861263960472616,-2.8002697746346783,18.829569994944144,18.529300220309466,19.129839769578822,0.33625839214713443,2.5929959989396254,161.97902996065343,156.88603396171382,167.07202595959305,0.30823200023239694,0.26258276098413186,19.0,0.0057296,13.0,15.0,0.23922024328133354,179.99,162.0,166.0,167.0
2024-05-10 13:34:00,559.15394831949,2.358769946600996,2.5997377348281967,-0.06038198375359548,0.0589260720225314,2.2983879628474155,2.658663806850731,1.4965177248506323,0.28347686762683505,1.6750263260558995,0.47019669762825855,-1.6067189733077614,-0.3106854105928884,-1.6785835280984924,-0.4143669245811244,0.5061454830783559,0.46861263960472616,-2.8018339886193937,18.787783421434202,18.48594943281481,19.089617410053595,0.33478098154944474,3.492409260244094,161.92135039571437,155.92894113547027,167.91375965595847,0.31019184569324415,0.2611764999217804,19.0,0.0057296,13.0,15.0,0.23855172953244863,179.99,162.0,166.0,167.0
2024-05-10 13:35:00,559.15394831949,2.338448699758807,2.5636445202341895,-0.057471974940400905,0.05588926427365415,2.280976724818398,2.619533784507836,1.4914287937599353,0.292403417933402,1.669722132300721,0.43870316376897306,-1.6164982429594372,-0.32572747243187794,-1.669076833649474,-0.38718002383689876,0.5058307928389147,0.45203932785744555,-2.8921461630195555,18.84218424872074,18.450038085701188,19.234330411740295,0.3367050046613839,3.489746188693501,161.95986832644917,155.97012213775568,167.94961451514266,0.30888240572644443,0.26031826335272207,19.0,0.0057296,13.0,15.0,0.23910714212562945,179.99,162.0,166.0,167.0
2024-05-10 13:36:00,559.15394831949,2.326255437307571,2.5853373896994367,-0.05417963507194727,0.05272326426385556,2.2720758022356287,2.638060653963288,1.4622029748162422,0.2948441093397325,1.6496190458856428,0.5150106397386429,-1.5915029034132764,-0.3288608010371243,-1.6532975857906114,-0.45981327607105543,0.4886166403043663,0.4535043272885766,-2.8362859021245503,18.890193764677992,18.55390786255344,19.226479666802543,0.3384074359409882,3.4345763456883143,161.91028331592523,155.9757069702369,167.84485966161355,0.3105685769091626,0.25832242707126396,19.0,0.0057296,13.0,15.0,0.2399544426897604,179.99,162.0,166.0,167.0
2024-05-10 13:37:00,559.15394831949,2.366771586511238,2.526429979200271,-0.05924605238389381,0.05789343652342281,2.3075255341273473,2.584323415723703,1.4923530149305375,0.30241274127644685,1.611437020591252,0.4741747259866082,-1.619831489894278,-0.32953101262880424,-1.6106605270118584,-0.44105709394733184,0.5058307928389147,0.4535043272885766,-2.907342630523997,18.7638628997113,18.3565202691873,19.171205530235294,0.3339366689482568,3.356934803412527,161.85872536281664,156.00179055940413,167.71566016622916,0.3123265830338002,0.25697274790484265,19.0,0.0057296,13.0,15.0,0.23872775850547806,179.99,162.0,166.0,167.0
2024-05-10 13:38:00,559.15394831949,2.361853167809089,2.5095176729615383,-0.057815467556500445,0.05643389368152071,2.3040377002525827,2.5659515666430557,1.514490618122552,0.3109863387801252,1.6452699830793929,0.4401286680759112,-1.6573631505958015,-0.3454737022397402,-1.631435489495555,-0.4103666574480651,0.505437517210664,0.453785605518526,-3.6533001648564993,18.779482300389542,17.626182135533043,19.932782465246042,0.3344878628916695,2.1277585726932844,161.9409821176414,157.3132235449481,166.5687406903347,0.30952411628883625,0.2558690273638147,19.0,0.0057296,13.0,15.0,0.2390170732628444,179.99,162.0,166.0,167.0
2024-05-10 13:39:00,559.15394831949,2.366891857142292,2.5632368589127847,-0.057618340880429046,0.05663366119325152,2.309273516261855,2.6198705201060477,1.4894145732353172,0.3039264023288077,1.6388122138126975,0.4860064685928836,-1.6261894896299258,-0.33336975056062457,-1.6238369325348394,-0.4313821801313742,0.5058307928389147,0.45371528453206733,-3.637184275117418,18.82267235124703,17.68548807612961,19.95985662636445,0.33601430031743085,2.095414008887036,161.9182332506396,157.32281924175254,166.51364725952664,0.31029793297041236,0.25573420065204855,19.0,0.0057296,13.0,15.0,0.23831452394161434,179.99,162.0,166.0,167.0
2024-05-10 13:40:00,559.15394831949,2.3939730182036505,2.5740356020206323,-0.06331080890865844,0.0624855812307084,2.330662209295003,2.63652118325133,1.4808130357548568,0.3369409833055494,1.6032497649001565,0.5305556790940613,-1.6151202505133362,-0.3355415576003668,-1.5829311659447178,-0.4847974348960869,0.5061454830783569,0.4537152839114707,-3.6592472013010084,18.841911863125056,17.68266466182405,20.001159064426062,0.3366953576996253,3.3318961477916353,161.8109587027939,155.97906255500226,167.64285485058554,0.31395962955223994,0.2546971775842008,19.0,0.0057296,13.0,15.0,0.2376232672191818,179.99,162.0,166.0,167.0
2024-05-10 13:41:00,559.15394831949,2.4292132301208134,2.504908821614984,-0.06837729829092816,0.06740036577802158,2.3608359318298833,2.572309187393015,1.5245188132897765,0.3718931086574241,1.5870946223931024,0.5145412426643265,-1.6645677598021527,-0.3649103014578882,-1.5467167882105186,-0.5018933073373875,0.5061454830783569,0.4346479838159025,-3.7358918588991963,18.84952437905435,17.613632520155157,20.08541623795355,0.3369650174607923,2.0762573142686125,161.91368509078086,157.33742777651224,166.48994240504948,0.31045275436823244,0.2534925263302379,19.0,0.0057296,13.0,15.0,0.2371104188148288,179.99,162.0,166.0,167.0
2024-05-10 13:42:00,559.15394831949,2.412910191185633,2.4758255615430538,-0.06958586856589265,0.06860970115522269,2.343324322619731,2.5444352626982796,1.5303780543261896,0.35961345208240186,1.598510733452495,0.4829116324101001,-1.674164658333678,-0.3807590056634474,-1.5475393882943764,-0.4949642365663601,0.5060668036540532,0.43202534912667934,-3.854764168557989,18.757074646726736,17.402310478168747,20.111838815284724,0.3336972557187468,3.1762938271934824,162.06121600814683,156.38492218095334,167.73750983534032,0.3054499309628028,0.2521991077539841,19.0,0.0057296,13.0,15.0,0.2367536366229785,179.99,162.0,166.0,167.0
2024-05-10 13:43:00,559.15394831949,2.3961140763251247,2.5062772574752104,-0.06989563019162306,0.06896885230946402,2.326218446133501,2.5752461097846626,1.520422381145288,0.3418126559169026,1.6055037740062335,0.49199807015146846,-1.644413669849718,-0.37587280904564857,-1.5421231847455559,-0.515016664220642,0.5061454830783569,0.4124686246962395,-3.891535460727948,18.729775159470005,17.338239698742058,20.121310620197953,0.3327352800841186,3.2001418203193426,162.08712883208142,156.38698701176207,167.78727065240076,0.30457530937444827,0.25232126266853055,19.0,0.0057296,13.0,15.0,0.23554959477086396,179.99,162.0,166.0,167.0
