datetime,mlat,mlt,glat,glon,alt,Ex,pot,cpcp_kV,pass_id
2024-05-13 20:39:06,-40.047997,5.962631,-29.214413,134.07016,854.28314,-0.00024456767,-1.7386764586468813,10.0,S_1983
2024-05-13 20:39:07,-40.11433,5.9620514,-29.27736,134.05618,854.2906,-0.00022894586,-27.131123793382653,10.0,S_1983
2024-05-13 20:39:08,-40.180664,5.9614563,-29.326319,134.04219,854.3776,-0.00022212576,-47.502550552244074,10.0,S_1983
2024-05-13 20:39:09,-40.246998,5.960861,-29.382273,134.0282,854.4832,-0.00022113934,-70.64659152133561,10.0,S_1983
2024-05-13 20:39:10,-40.31333,5.9602814,-29.445219,134.00722,854.5184,-0.00020801452,-96.58018649334024,10.0,S_1983
2024-05-13 20:39:11,-40.379665,5.9596863,-29.501171,133.99323,854.498,-0.00019321596,-119.51637300425631,10.0,S_1983
2024-05-13 20:39:12,-40.446,5.959091,-29.56412,133.97224,854.47577,-0.00018424152,-145.45119666226944,10.0,S_1983
2024-05-13 20:39:13,-40.51233,5.958496,-29.627066,133.95827,854.4869,-0.00018212179,-170.6916023362502,10.0,S_1983
2024-05-13 20:39:14,-40.578663,5.9578857,-29.68302,133.94427,854.55536,-0.00017409114,-193.35901642851184,10.0,S_1983
2024-05-13 20:39:15,-40.644997,5.9572906,-29.738972,133.9233,854.6443,-0.00015911169,-216.43464913222346,10.0,S_1983
2024-05-13 20:39:16,-40.71133,5.9566803,-29.794926,133.9093,854.70166,-0.00015099783,-238.94703502899597,10.0,S_1983
2024-05-13 20:39:17,-40.777664,5.956085,-29.850878,133.88832,854.70355,-0.00014977704,-261.9716831176294,10.0,S_1983
2024-05-13 20:39:18,-40.843998,5.955475,-29.90683,133.87433,854.6795,-0.00013738949,-284.4707500973629,10.0,S_1983
2024-05-13 20:39:19,-40.91033,5.9548645,-29.969778,133.86034,854.6665,-0.000121203775,-309.3400505356498,10.0,S_1983
2024-05-13 20:39:20,-40.976665,5.954254,-30.02573,133.83936,854.7165,-0.00011294939,-332.12789284567117,10.0,S_1983
2024-05-13 20:39:21,-41.042995,5.953644,-30.081684,133.82538,854.8221,-0.0001116137,-354.3572261666975,10.0,S_1983
2024-05-13 20:39:22,-41.10933,5.9530334,-30.137636,133.81139,854.90356,-0.00010329501,-376.6295531474962,10.0,S_1983
2024-05-13 20:39:23,-41.175663,5.952423,-30.200583,133.7904,854.9147,-8.692204e-05,-401.86967264408185,10.0,S_1983
2024-05-13 20:39:24,-41.241997,5.9517975,-30.26353,133.77641,854.88873,-7.746348e-05,-426.43549637237027,10.0,S_1983
2024-05-13 20:39:25,-41.30833,5.951172,-30.319483,133.76242,854.85913,-7.600925e-05,-448.4523946197263,10.0,S_1983
2024-05-13 20:39:26,-41.374664,5.9505615,-30.375437,133.74144,854.87396,-6.754971e-05,-470.94692862438467,10.0,S_1983
2024-05-13 20:39:27,-41.440998,5.949936,-30.431389,133.72746,854.96466,-0.00051730924,-496.1409327141846,10.0,S_1983
2024-05-13 20:39:28,-41.50733,5.9493103,-30.494337,133.71347,855.0666,-0.0005082463,-523.5294909132891,10.0,S_1983
2024-05-13 20:39:29,-41.57366,5.9486847,-30.55029,133.69249,855.10175,-0.0005072168,-548.8111790768525,10.0,S_1983
2024-05-13 20:39:30,-41.639996,5.948059,-30.606241,133.6785,855.08136,-0.00049914455,-573.4961981371378,10.0,S_1983
2024-05-13 20:39:31,-41.70633,5.947418,-30.662195,133.6645,855.05914,-0.00048400596,-598.5291116459252,10.0,S_1983
2024-05-13 20:39:32,-41.772663,5.9467926,-30.725142,133.64352,855.07214,-0.00047477946,-626.1562138728158,10.0,S_1983
2024-05-13 20:39:33,-41.838997,5.9461517,-30.781096,133.62953,855.13873,-0.00047363227,-650.7603894296794,10.0,S_1983
2024-05-13 20:39:34,-41.90533,5.945526,-30.837048,133.60855,855.2295,-0.00046541155,-676.1282071707709,10.0,S_1983
2024-05-13 20:39:35,-41.971664,5.9448853,-30.899994,133.59457,855.28503,-0.00044901023,-703.1201492541533,10.0,S_1983
2024-05-13 20:39:36,-42.038,5.9442444,-30.955948,133.57358,855.2869,-0.0004365295,-728.2835216151575,10.0,S_1983
2024-05-13 20:39:37,-42.104332,5.9436035,-31.018894,133.5596,855.2629,-0.00043418023,-754.7728135642544,10.0,S_1983
2024-05-13 20:39:38,-42.170662,5.9429626,-31.067854,133.54561,855.2499,-0.00042690025,-776.5152426613739,10.0,S_1983
2024-05-13 20:39:39,-42.236996,5.9423065,-31.123806,133.52463,855.29987,-0.00041140782,-801.4963223676759,10.0,S_1983
2024-05-13 20:39:40,-42.30333,5.9416656,-31.186754,133.51064,855.4092,-0.0004018605,-828.4131011897122,10.0,S_1983
2024-05-13 20:39:41,-42.369663,5.9410095,-31.2497,133.49664,855.4851,-0.00039937277,-854.7852454206835,10.0,S_1983
2024-05-13 20:39:42,-42.435997,5.9403687,-31.298658,133.47566,855.48694,-0.00039194908,-876.7735442500143,10.0,S_1983
2024-05-13 20:39:43,-42.50233,5.9397125,-31.354612,133.46169,855.45544,-0.00037628936,-901.0115919493999,10.0,S_1983
2024-05-13 20:39:44,-42.568665,5.9390564,-31.417559,133.4407,855.4332,-0.00036242866,-928.1914646770775,10.0,S_1983
2024-05-13 20:39:45,-42.635,5.9384003,-31.480507,133.42671,855.45734,-0.00035980696,-954.5319561550317,10.0,S_1983
2024-05-13 20:39:46,-42.701332,5.937744,-31.536459,133.41272,855.5499,-0.00035113952,-978.3255175160023,10.0,S_1983
2024-05-13 20:39:47,-42.767662,5.937088,-31.592413,133.39174,855.65173,-0.0003352954,-1002.7575741827922,10.0,S_1983
2024-05-13 20:39:48,-42.833996,5.9364166,-31.65536,133.37775,855.6851,-0.0003254137,-1028.9327948131752,10.0,S_1983
2024-05-13 20:39:49,-42.90033,5.9357605,-31.711311,133.35677,855.6666,-0.00032378343,-1053.0345471126539,10.0,S_1983
2024-05-13 20:39:50,-42.966663,5.935089,-31.767265,133.34277,855.64435,-0.000314977,-1076.5348422664513,10.0,S_1983
2024-05-13 20:39:51,-43.032997,5.9344177,-31.823217,133.3288,855.6555,-0.0002989557,-1100.2043772373927,10.0,S_1983
