datetime,mlat,mlt,glat,glon,alt,Ex,pot,cpcp_kV,pass_id
2024-05-12 03:05:41,40.020996,17.1236,39.264954,215.03403,852.3052,-0.0073877536,-47.80798721214663,49.0,N_667
2024-05-12 03:05:42,40.073097,17.12152,39.320908,215.01305,852.3626,-0.007388002,-63.19065397729936,49.0,N_667
2024-05-12 03:05:43,40.125195,17.119434,39.383854,214.99207,852.3645,-0.007644096,-69.23313990881529,49.0,N_667
2024-05-12 03:05:44,40.177288,17.11735,39.439808,214.97807,852.3497,-0.0076445667,-81.64801010548474,49.0,N_667
2024-05-12 03:05:45,40.229374,17.11526,39.49576,214.95709,852.3497,-0.0077737663,-94.01202301679882,49.0,N_667
2024-05-12 03:05:46,40.281452,17.113169,39.551712,214.93611,852.3534,-0.0077743153,-112.20104778152671,49.0,N_667
2024-05-12 03:05:47,40.33353,17.111074,39.614662,214.91513,852.3534,-0.0077711116,-119.03666869498758,49.0,N_667
2024-05-12 03:05:48,40.385597,17.108976,39.670612,214.90114,852.3534,-0.007771588,-132.2672018389473,49.0,N_667
2024-05-12 03:05:49,40.43766,17.106878,39.726566,214.88016,852.3534,-0.007772031,-144.61646675620165,49.0,N_667
2024-05-12 03:05:50,40.48972,17.104776,39.78252,214.85918,852.3534,-0.0077724415,-156.96039705776172,49.0,N_667
2024-05-12 03:05:51,40.541775,17.10267,39.83847,214.8382,852.3534,-0.0077728145,-169.3087419559326,49.0,N_667
2024-05-12 03:05:52,40.59382,17.100563,39.894424,214.81721,852.3534,-0.008032882,-189.35222429074093,49.0,N_667
2024-05-12 03:05:53,40.645863,17.098454,39.95737,214.79623,852.3534,-0.008159754,-205.91384371172558,49.0,N_667
2024-05-12 03:05:54,40.6979,17.09634,40.02032,214.77525,852.3534,-0.008159371,-216.3517493996252,49.0,N_667
2024-05-12 03:05:55,40.749928,17.094227,40.07627,214.75426,852.3534,-0.008160041,-230.0609022847808,49.0,N_667
2024-05-12 03:05:56,40.801952,17.092108,40.132225,214.74028,852.3534,-0.008160676,-245.80926923814332,49.0,N_667
2024-05-12 03:05:57,40.853973,17.089987,40.18818,214.7193,852.3534,-0.008161277,-266.77882898042014,49.0,N_667
2024-05-12 03:05:58,40.905987,17.087864,40.251125,214.69832,852.3534,-0.008160741,-277.22712619746414,49.0,N_667
2024-05-12 03:05:59,40.957996,17.08574,40.30708,214.67732,852.3534,-0.008158625,-290.9269784416599,49.0,N_667
2024-05-12 03:06:00,41.01,17.08361,40.36303,214.66335,852.3534,-0.0081591215,-308.19610185885153,49.0,N_667
2024-05-12 03:06:01,41.061832,17.081491,40.418983,214.63536,852.3515,-0.008159614,-328.2554613514418,49.0,N_667
2024-05-12 03:06:02,41.113667,17.079369,40.48193,214.61438,852.3515,-0.00815896,-344.8046352136689,49.0,N_667
2024-05-12 03:06:03,41.165497,17.077242,40.544876,214.5934,852.3552,-0.008158267,-349.1725043552384,49.0,N_667
2024-05-12 03:06:04,41.21733,17.075115,40.593838,214.57242,852.35895,-0.008157119,-367.26830621346915,49.0,N_667
2024-05-12 03:06:05,41.269165,17.072983,40.649788,214.55843,852.34784,-0.008157467,-389.1102229501573,49.0,N_667
2024-05-12 03:06:06,41.321,17.070848,40.712738,214.53745,852.333,-0.008288507,-406.5892288692544,49.0,N_667
2024-05-12 03:06:07,41.372833,17.06871,40.775684,214.51646,852.37555,-0.008551786,-413.19847978996347,49.0,N_667
