datetime,mlat,mlt,glat,glon,alt,Ex,pot,cpcp_kV,pass_id
2024-05-13 15:36:37,-40.02853,6.1901245,-40.31407,207.05374,859.9595,-0.001679205,-10.855641555837774,21.0,S_2076
2024-05-13 15:36:38,-40.088654,6.1909943,-40.370026,207.03276,859.941,-0.0016720241,-36.23066052018329,21.0,S_2076
2024-05-13 15:36:39,-40.148773,6.1918793,-40.42598,207.01178,859.9429,-0.001658001,-61.51298568955074,21.0,S_2076
2024-05-13 15:36:40,-40.20889,6.192749,-40.48193,206.9908,859.94653,-0.0016507427,-87.78175701152352,21.0,S_2076
2024-05-13 15:36:41,-40.268997,6.193619,-40.544876,206.9768,859.9299,-0.001649132,-115.58171426937564,21.0,S_2076
2024-05-13 15:36:42,-40.3291,6.194504,-40.607826,206.95583,859.93176,-0.0016379633,-142.4205262079168,21.0,S_2076
2024-05-13 15:36:43,-40.3892,6.195389,-40.663776,206.93484,860.0077,-0.0016237621,-166.26451428778228,21.0,S_2076
2024-05-13 15:36:44,-40.449287,6.1962585,-40.712738,206.91386,860.11694,-0.0016175039,-190.7974149713392,21.0,S_2076
2024-05-13 15:36:45,-40.509377,6.1971436,-40.775684,206.89288,860.16327,-0.0016157613,-217.4866069253329,21.0,S_2076
2024-05-13 15:36:46,-40.569454,6.1980286,-40.831635,206.8719,860.14844,-0.0016082934,-243.6426167952436,21.0,S_2076
2024-05-13 15:36:47,-40.62953,6.1989136,-40.894585,206.85092,860.1151,-0.0015927716,-269.9651881379537,21.0,S_2076
2024-05-13 15:36:48,-40.689598,6.1997986,-40.950535,206.83693,860.10583,-0.0015825181,-294.4052464973314,21.0,S_2076
2024-05-13 15:36:49,-40.749664,6.2006836,-41.00649,206.81595,860.1558,-0.0015818159,-319.4712898540813,21.0,S_2076
2024-05-13 15:36:50,-40.809723,6.201584,-41.062443,206.78796,860.26324,-0.0015742038,-344.5384553164277,21.0,S_2076
2024-05-13 15:36:51,-40.869774,6.202469,-41.118397,206.76698,860.3447,-0.0015596576,-370.1504701343024,21.0,S_2076
2024-05-13 15:36:52,-40.92982,6.203369,-41.181343,206.75299,860.354,-0.0015507981,-396.0663748636815,21.0,S_2076
2024-05-13 15:36:53,-40.989864,6.204254,-41.237293,206.73201,860.32623,-0.0015499818,-420.62867108103694,21.0,S_2076
2024-05-13 15:36:54,-41.0499,6.2051544,-41.293247,206.71103,860.3096,-0.0015395206,-445.1232346534805,21.0,S_2076
