datetime,mlat,mlt,glat,glon,alt,Ex,pot,cpcp_kV,pass_id
2024-05-13 04:35:19,40.010925,16.935509,43.46842,191.45686,853.1368,-0.0049440297,-31.861930768055153,32.0,N_740
2024-05-13 04:35:20,40.06222,16.933613,43.52437,191.43588,853.12195,-0.0049408553,-26.3804643301575,32.0,N_740
2024-05-13 04:35:21,40.113537,16.931713,43.580322,191.4149,853.1127,-0.004937647,-20.87626666071293,32.0,N_740
2024-05-13 04:35:22,40.16487,16.92981,43.636276,191.39392,853.1664,-0.004934404,-15.351497711261928,32.0,N_740
2024-05-13 04:35:23,40.216225,16.927906,43.69223,191.37294,853.2757,-0.004931128,-9.803941210334102,32.0,N_740
2024-05-13 04:35:24,40.267597,16.926003,43.74818,191.35196,853.3479,-0.0049253576,-8.684169998733893,32.0,N_740
2024-05-13 04:35:25,40.318993,16.924091,43.81113,191.32399,853.34973,-0.004920835,-1.5683457530604699,32.0,N_740
2024-05-13 04:35:26,40.370403,16.92218,43.874077,191.303,853.3275,-0.0049162717,9.018053673384713,32.0,N_740
2024-05-13 04:35:27,40.421837,16.920269,43.930027,191.28902,853.3201,-0.004912853,17.49342381893615,32.0,N_740
2024-05-13 04:35:28,40.47329,16.918354,43.97899,191.26804,853.3257,-0.0049105845,15.124354006102294,32.0,N_740
2024-05-13 04:35:29,40.524757,16.916435,44.041935,191.24706,853.3275,-0.0049034515,21.49922066914081,32.0,N_740
2024-05-13 04:35:30,40.57625,16.914516,44.10488,191.22606,853.3257,-0.004898738,30.77921998326832,32.0,N_740
2024-05-13 04:35:31,40.627758,16.912594,44.160835,191.19809,853.3257,-0.004895178,41.04941752385878,32.0,N_740
2024-05-13 04:35:32,40.679287,16.910667,44.209793,191.17711,853.3257,-0.00489278,41.674141560626595,32.0,N_740
2024-05-13 04:35:33,40.730835,16.908741,44.265747,191.14912,853.3257,-0.004886692,48.37112630482824,32.0,N_740
2024-05-13 04:35:34,40.782406,16.90681,44.321697,191.12814,853.3257,-0.0048830323,50.53744242277537,32.0,N_740
2024-05-13 04:35:35,40.833992,16.90488,44.384647,191.10716,853.33124,-0.0050100093,56.13133465511112,32.0,N_740
2024-05-13 04:35:36,40.885597,16.902946,44.447594,191.08618,853.33307,-0.0051372577,64.68033294674694,32.0,N_740
2024-05-13 04:35:37,40.937225,16.901009,44.503548,191.0652,853.31647,-0.005265987,68.06531625042214,32.0,N_740
2024-05-13 04:35:38,40.98887,16.89907,44.559498,191.04422,853.3053,-0.005262649,71.4668706332792,32.0,N_740
2024-05-13 04:35:39,41.040535,16.89713,44.61545,191.02324,853.3627,-0.0052568135,70.1660528886681,32.0,N_740
2024-05-13 04:35:40,41.09222,16.895187,44.6784,190.99525,853.472,-0.0052521867,78.83205834822411,32.0,N_740
2024-05-13 04:35:41,41.143925,16.893242,44.734352,190.97427,853.53864,-0.0052487417,82.32340634603042,32.0,N_740
2024-05-13 04:35:42,41.19565,16.891293,44.790306,190.9533,853.5331,-0.0052452637,85.83885294034599,32.0,N_740
2024-05-13 04:35:43,41.24739,16.889343,44.846256,190.93231,853.5146,-0.0052417493,89.37195434490695,32.0,N_740
2024-05-13 04:35:44,41.299152,16.88739,44.90221,190.91133,853.5146,-0.0052357353,92.94566311144797,32.0,N_740
2024-05-13 04:35:45,41.350937,16.885437,44.958164,190.89035,853.52014,-0.005232151,92.59797496519047,32.0,N_740
2024-05-13 04:35:46,41.402737,16.88348,45.02111,190.86937,853.522,-0.0052272985,100.56305270217513,32.0,N_740
2024-05-13 04:35:47,41.45456,16.88152,45.077065,190.84839,853.52014,-0.0052236416,99.51118666837021,32.0,N_740
2024-05-13 04:35:48,41.506397,16.879559,45.14001,190.8204,853.52014,-0.0050848215,112.11616255525212,32.0,N_740
