datetime,mlat,mlt,glat,glon,alt,Ex,pot,cpcp_kV,pass_id
2024-05-10 09:33:34,-40.006527,4.956772,-54.351257,292.72464,866.3545,-0.0006715762,-4.453139839686923,26.0,S_2392
2024-05-10 09:33:35,-40.057255,4.956253,-54.40721,292.68967,866.4397,-0.0006649928,-44.820524829485066,26.0,S_2392
2024-05-10 09:33:36,-40.107998,4.9557266,-54.463165,292.6547,866.5452,-0.0006542917,-84.5316826685355,26.0,S_2392
2024-05-10 09:33:37,-40.158756,4.9552,-54.512123,292.62674,866.58234,-0.0006471699,-119.9592011185085,26.0,S_2392
2024-05-10 09:33:38,-40.209526,4.954674,-54.568077,292.59177,866.5656,-0.0006446041,-160.56683967325495,26.0,S_2392
2024-05-10 09:33:39,-40.26031,4.9541397,-54.631023,292.56378,866.56006,-0.00063695584,-203.81877794650444,26.0,S_2392
2024-05-10 09:33:40,-40.31111,4.9536133,-54.686977,292.5358,866.5656,-0.00062468013,-243.10401662810057,26.0,S_2392
2024-05-10 09:33:41,-40.361923,4.953079,-54.742928,292.50082,866.55817,-0.0006179226,-283.02107154436214,26.0,S_2392
2024-05-10 09:33:42,-40.41275,4.952553,-54.79888,292.47287,866.54156,-0.000646438,-322.4391677861095,26.0,S_2392
2024-05-10 09:33:43,-40.46359,4.9520187,-54.854836,292.4379,866.58044,-0.0006383734,-362.56794916665393,26.0,S_2392
2024-05-10 09:33:44,-40.514442,4.9514847,-54.910786,292.40292,866.68787,-0.0006275613,-403.08331581238207,26.0,S_2392
2024-05-10 09:33:45,-40.56531,4.9509506,-54.973736,292.36795,866.7712,-0.0006198987,-447.0008901299475,26.0,S_2392
2024-05-10 09:33:46,-40.61619,4.950409,-55.029686,292.33997,866.77673,-0.0005840401,-485.4705487753092,26.0,S_2392
2024-05-10 09:33:47,-40.667088,4.949875,-55.078648,292.31198,866.74896,-0.0005780949,-520.408154367397,26.0,S_2392
2024-05-10 09:33:48,-40.718,4.949333,-55.134598,292.277,866.736,-0.0005669634,-560.0349879186984,26.0,S_2392
2024-05-10 09:33:49,-40.76892,4.948799,-55.19055,292.24207,866.7731,-0.0005585379,-599.6010897590562,26.0,S_2392
2024-05-10 09:33:50,-40.81986,4.9482574,-55.246506,292.2071,866.8583,-0.0005557287,-639.4897042730938,26.0,S_2392
2024-05-10 09:33:51,-40.87081,4.9477158,-55.309452,292.1791,866.93976,-0.00054771436,-682.212225091452,26.0,S_2392
