datetime,mlat,mlt,glat,glon,alt,Ex,pot,cpcp_kV,pass_id
2024-05-11 17:43:49,-40.05091,6.2390137,-34.5789,176.65733,856.0278,-0.0007118803,-4.512830093654003,76.0,S_2088
2024-05-11 17:43:50,-40.115414,6.2395325,-34.634853,176.64334,856.0555,-0.00069658214,-61.87386895727508,76.0,S_2088
2024-05-11 17:43:51,-40.179913,6.2400513,-34.690804,176.62236,856.1537,-0.0006883635,-120.3863618721125,76.0,S_2088
2024-05-11 17:43:52,-40.2444,6.240555,-34.746758,176.60138,856.25,-0.00023084888,-175.9734654421324,76.0,S_2088
2024-05-11 17:43:53,-40.308876,6.2410736,-34.80271,176.58739,856.2796,-0.00022200067,-230.16139479520695,76.0,S_2088
2024-05-11 17:43:54,-40.37335,6.2415924,-34.85866,176.5664,856.2593,-0.00020596822,-285.731410322999,76.0,S_2088
2024-05-11 17:43:55,-40.437813,6.242111,-34.92161,176.55241,856.2277,-0.00019594954,-346.1411802925658,76.0,S_2088
2024-05-11 17:43:56,-40.502266,6.24263,-34.98456,176.53842,856.2259,-0.00027218377,-406.97201741666584,76.0,S_2088
2024-05-11 17:43:57,-40.56671,6.243149,-35.04051,176.51744,856.29626,-0.00025984386,-462.52526351761577,76.0,S_2088
2024-05-11 17:43:58,-40.63115,6.2436676,-35.08947,176.49646,856.4056,-0.00031866133,-512.6056251811247,76.0,S_2088
2024-05-11 17:43:59,-40.695576,6.2442017,-35.152416,176.48247,856.46295,-0.00030853495,-573.6364368991,76.0,S_2088
2024-05-11 17:44:00,-40.76,6.2447205,-35.20837,176.46149,856.4537,-0.0003066755,-629.8888107668341,76.0,S_2088
2024-05-11 17:44:01,-40.824245,6.2452393,-35.271317,176.44751,856.4222,-0.00029648823,-690.8444309529209,76.0,S_2088
2024-05-11 17:44:02,-40.888493,6.245758,-35.32727,176.42651,856.40735,-0.00028015682,-746.6878988939058,76.0,S_2088
2024-05-11 17:44:03,-40.952736,6.246292,-35.38322,176.41254,856.4463,-0.00027099624,-801.4069609059397,76.0,S_2088
2024-05-11 17:44:04,-41.016975,6.246811,-35.446167,176.39156,856.5481,-0.00034387078,-863.9690895542254,76.0,S_2088
2024-05-11 17:44:05,-41.081215,6.247345,-35.50212,176.37057,856.63885,-0.00033467193,-920.1534714341954,76.0,S_2088
2024-05-11 17:44:06,-41.145447,6.247879,-35.558075,176.35658,856.6574,-0.00039227467,-975.4543536806397,76.0,S_2088
2024-05-11 17:44:07,-41.209682,6.248398,-35.61403,176.3356,856.6333,-0.00038301988,-1032.2327932908765,76.0,S_2088
2024-05-11 17:44:08,-41.27391,6.248932,-35.676975,176.32161,856.61115,-0.00045928592,-1094.2323377243456,76.0,S_2088
2024-05-11 17:44:09,-41.338135,6.249466,-35.73293,176.30063,856.63885,-0.00044998853,-1151.2047162426834,76.0,S_2088
2024-05-11 17:44:10,-41.40236,6.25,-35.78888,176.27965,856.7389,-0.00043337548,-1208.002100928368,76.0,S_2088
