time,ext,iaga,dBn,dBe,dBd
2024-05-11 16:07:00,60.0,MEA,-1010.909851,-91.967255,302.771973
2024-05-11 16:08:00,60.0,MEA,-1014.952454,-69.965408,285.478638
2024-05-11 16:09:00,60.0,MEA,-1013.503662,-105.350906,312.392883
2024-05-11 16:10:00,60.0,MEA,-1047.265747,-139.478378,260.018646
2024-05-11 16:11:00,60.0,MEA,-1037.959839,-81.029198,210.043823
2024-05-11 16:12:00,60.0,MEA,-1059.69458,-85.815811,231.647369
2024-05-11 16:13:00,60.0,MEA,-1009.549622,-158.751022,201.399963
2024-05-11 16:14:00,60.0,MEA,-966.075806,-181.44809,203.981323
2024-05-11 16:15:00,60.0,MEA,-933.860535,-165.786133,108.555908
2024-05-11 16:16:00,60.0,MEA,-900.737122,-83.094757,14.849504
2024-05-11 16:17:00,60.0,MEA,-959.283203,-119.854645,-19.012486
2024-05-11 16:18:00,60.0,MEA,-990.734558,-110.349907,-111.232742
2024-05-11 16:19:00,60.0,MEA,-998.87085,-29.544754,-203.25351
2024-05-11 16:20:00,60.0,MEA,-1045.706177,156.298187,-256.289215
2024-05-11 16:21:00,60.0,MEA,-1125.166504,250.95636,-147.937469
2024-05-11 16:22:00,60.0,MEA,-1091.369385,207.854828,-124.725159
2024-05-11 16:23:00,60.0,MEA,-1070.306396,190.083054,-95.782112
2024-05-11 16:24:00,60.0,MEA,-1157.743774,70.207581,79.017159
2024-05-11 16:25:00,60.0,MEA,-1115.918701,38.119709,70.074997
2024-05-11 16:26:00,60.0,MEA,-1153.436035,74.834656,-40.514309
2024-05-11 16:27:00,60.0,MEA,-1234.181274,112.588348,8.900564
2024-05-11 16:28:00,60.0,MEA,-1182.239502,25.359486,63.620922
2024-05-11 16:29:00,60.0,MEA,-1133.154053,19.123344,7.724899
2024-05-11 16:30:00,60.0,MEA,-1085.610596,10.802418,-59.783016
2024-05-11 16:31:00,60.0,MEA,-1048.155518,35.065792,-73.814156
2024-05-11 16:32:00,60.0,MEA,-1009.079346,17.099384,-63.364101
2024-05-11 16:33:00,60.0,MEA,-1025.383179,-19.45063,-78.490852
2024-05-11 16:34:00,60.0,MEA,-1070.769165,-56.360413,-75.379196
2024-05-11 16:35:00,60.0,MEA,-976.263672,-44.808388,-119.727753
2024-05-11 16:36:00,60.0,MEA,-888.061279,-60.653381,-139.974045
2024-05-11 16:37:00,60.0,MEA,-894.484436,-48.973396,-145.086151
2024-05-11 16:38:00,60.0,MEA,-814.727478,-55.42458,-146.995056
2024-05-11 16:39:00,60.0,MEA,-748.739746,-27.277105,-175.465744
2024-05-11 16:40:00,60.0,MEA,-698.281189,-75.683121,-151.193527
2024-05-11 16:41:00,60.0,MEA,-667.72876,-73.225327,-135.107422
2024-05-11 16:42:00,60.0,MEA,-746.423523,867.64502,-114.919708
2024-05-11 16:43:00,60.0,MEA,-732.634033,864.239136,-122.602386
2024-05-11 16:44:00,60.0,MEA,-715.965942,860.520752,-105.124199
2024-05-11 16:45:00,60.0,MEA,-669.185913,849.130066,-106.433632
2024-05-11 16:46:00,60.0,MEA,-464.531403,-6.356266,-122.360268
2024-05-11 16:47:00,60.0,MEA,-439.306244,2.95298,-143.69635
2024-05-11 16:48:00,60.0,MEA,-419.379608,2.502197,-145.18721
2024-05-11 16:49:00,60.0,MEA,-384.654053,-9.861824,-97.576569
2024-05-11 16:50:00,60.0,MEA,-404.55838,-12.57386,-106.117554
2024-05-11 16:51:00,60.0,MEA,-393.685455,-36.654083,-135.095337
2024-05-11 16:52:00,60.0,MEA,-319.913269,-13.38903,-122.282562
2024-05-11 16:53:00,60.0,MEA,-319.665863,-29.959846,-84.688629
2024-05-11 16:54:00,60.0,MEA,-330.811462,-43.826252,-69.758049
2024-05-11 16:55:00,60.0,MEA,-309.395081,-39.878311,-70.326775
2024-05-11 16:56:00,60.0,MEA,-277.739136,-43.030365,-90.854897
2024-05-11 16:57:00,60.0,MEA,-259.519501,-9.274748,-85.840187
2024-05-11 16:58:00,60.0,MEA,-265.472626,-4.176617,-78.793533
2024-05-11 16:59:00,60.0,MEA,-277.763672,-10.795343,-59.601646
