year, month, day, hour, minute, second, I total up North [MA], I total down North [MA], I day up North [MA], I day down North [MA], I night up North [MA], I night down North [MA], I total up South [MA], I total down South [MA], I day up South [MA], I day down South [MA], I night up South [MA], I night down South [MA]
2024 05 11 06 26 00    20.19  -20.17   10.33  -10.53    9.86   -9.64   20.34  -19.22    9.12   -7.85   11.23  -11.37
2024 05 11 06 28 00    21.94  -21.68   11.20  -10.70   10.74  -10.98   20.74  -19.76    9.34   -7.90   11.41  -11.86
2024 05 11 06 30 00    18.15  -18.31   10.13   -9.76    8.02   -8.55   21.13  -20.67    9.74   -8.36   11.40  -12.31
2024 05 11 06 32 00    17.23  -17.04   10.63   -9.86    6.60   -7.18   19.67  -19.16    9.25   -7.69   10.42  -11.48
2024 05 11 06 34 00    18.62  -18.61   10.59   -9.73    8.03   -8.88   20.66  -20.08    9.85   -7.98   10.81  -12.09
2024 05 11 06 36 00    18.36  -18.36   11.22  -10.68    7.14   -7.68   20.05  -18.80   10.19   -7.97    9.86  -10.83
2024 05 11 06 38 00    20.69  -20.51   13.53  -12.63    7.16   -7.88   20.98  -19.69   10.36   -8.15   10.62  -11.54
2024 05 11 06 40 00    22.08  -22.00   14.16  -13.19    7.92   -8.81   22.06  -20.51   10.44   -7.94   11.62  -12.57
2024 05 11 06 42 00    23.40  -23.56   15.28  -14.55    8.12   -9.00   22.23  -20.59   10.81   -8.09   11.43  -12.49
2024 05 11 06 44 00    23.93  -24.18   15.79  -15.19    8.14   -8.99   23.12  -21.50   11.99   -9.33   11.13  -12.17
2024 05 11 06 46 00    22.00  -22.31   14.56  -13.90    7.44   -8.40   24.33  -22.60   11.56   -8.78   12.76  -13.82
2024 05 11 06 48 00    22.91  -22.81   15.10  -14.19    7.81   -8.62   23.34  -21.53   11.73   -8.99   11.61  -12.54
2024 05 11 06 50 00    25.51  -25.46   16.25  -15.81    9.26   -9.64   24.95  -22.94   12.70  -10.01   12.25  -12.93
2024 05 11 06 52 00    27.33  -27.35   16.63  -16.11   10.70  -11.25   27.38  -25.35   13.62  -11.18   13.76  -14.16
2024 05 11 06 54 00    24.87  -24.46   15.21  -14.76    9.66   -9.71   26.27  -24.86   12.41  -10.36   13.87  -14.50
2024 05 11 06 56 00    28.38  -28.23   18.20  -17.81   10.18  -10.43   26.08  -24.79   12.40  -10.53   13.68  -14.26
2024 05 11 06 58 00    30.33  -30.29   18.49  -18.21   11.83  -12.09   31.45  -30.26   15.35  -13.85   16.09  -16.40
2024 05 11 07 00 00    27.77  -27.53   17.40  -17.23   10.36  -10.30   33.68  -31.55   16.97  -14.97   16.71  -16.58
2024 05 11 07 02 00    28.68  -28.51   17.15  -17.27   11.53  -11.24   30.72  -28.80   16.06  -14.61   14.66  -14.19
2024 05 11 07 04 00    29.18  -29.11   16.98  -17.69   12.21  -11.42   31.15  -29.76   16.28  -15.59   14.87  -14.18
2024 05 11 07 06 00    26.14  -25.84   15.59  -16.37   10.55   -9.47   29.20  -27.65   14.98  -14.28   14.22  -13.37
2024 05 11 07 08 00    25.37  -25.28   14.58  -15.68   10.79   -9.60   29.41  -28.18   15.49  -15.08   13.92  -13.10
2024 05 11 07 10 00    27.46  -27.98   16.83  -17.63   10.63  -10.35   30.09  -28.36   15.03  -14.74   15.06  -13.62
2024 05 11 07 12 00    28.63  -29.05   17.26  -18.14   11.37  -10.90   30.59  -28.93   16.59  -16.56   14.00  -12.36
2024 05 11 07 14 00    29.59  -30.04   17.49  -18.17   12.10  -11.87   32.60  -30.41   17.09  -17.68   15.51  -12.73
2024 05 11 07 16 00    30.55  -30.47   17.99  -18.59   12.55  -11.88   32.07  -30.00   16.64  -17.71   15.43  -12.29
2024 05 11 07 18 00    30.22  -30.14   18.25  -18.66   11.97  -11.48   30.10  -28.52   15.78  -17.41   14.32  -11.11
2024 05 11 07 20 00    29.84  -29.36   17.07  -18.14   12.77  -11.22   29.04  -27.51   15.20  -17.64   13.84   -9.87
2024 05 11 07 22 00    30.52  -30.44   18.04  -19.40   12.48  -11.04   29.71  -28.44   15.39  -17.72   14.32  -10.72
2024 05 11 07 24 00    30.62  -30.58   18.58  -19.78   12.04  -10.79   30.62  -29.04   15.73  -18.16   14.89  -10.88
2024 05 11 07 26 00    28.54  -28.93   18.00  -19.44   10.54   -9.49   31.60  -29.36   17.31  -19.55   14.29   -9.80
2024 05 11 07 28 00    29.37  -29.61   18.86  -20.33   10.50   -9.28   31.04  -29.34   16.74  -19.70   14.30   -9.64
2024 05 11 07 30 00    28.85  -29.05   18.36  -19.80   10.48   -9.25   30.14  -29.13   15.51  -18.93   14.63  -10.20
2024 05 11 07 32 00    27.04  -27.08   16.25  -17.46   10.79   -9.62   30.46  -29.57   15.53  -19.08   14.93  -10.49
2024 05 11 07 34 00    26.57  -26.86   15.89  -17.14   10.68   -9.72   27.09  -26.16   12.64  -16.78   14.45   -9.39
2024 05 11 07 36 00    25.26  -25.37   15.24  -16.48   10.02   -8.88   26.72  -25.07   12.37  -16.27   14.35   -8.81
2024 05 11 07 38 00    26.28  -26.11   17.14  -17.95    9.14   -8.16   24.36  -23.64   10.80  -15.32   13.56   -8.32
2024 05 11 07 40 00    28.38  -28.19   18.44  -19.58    9.94   -8.61   27.08  -25.30   13.26  -16.94   13.81   -8.35
2024 05 11 07 42 00    27.90  -27.51   18.46  -19.50    9.43   -8.01   26.91  -25.81   13.22  -17.21   13.70   -8.59
2024 05 11 07 44 00    27.44  -27.50   18.08  -19.30    9.36   -8.20   26.39  -25.89   13.44  -17.33   12.95   -8.56
2024 05 11 07 46 00    26.41  -26.69   17.19  -18.37    9.22   -8.32   26.30  -26.26   13.38  -17.41   12.92   -8.86
2024 05 11 07 48 00    26.67  -26.48   17.59  -18.24    9.07   -8.24   25.69  -25.29   12.58  -16.53   13.11   -8.76
2024 05 11 07 50 00    27.02  -26.88   18.64  -18.93    8.38   -7.95   26.47  -26.39   13.24  -17.56   13.23   -8.83
2024 05 11 07 52 00    25.33  -25.42   17.45  -17.77    7.89   -7.65   28.65  -28.34   14.66  -19.27   13.99   -9.07
2024 05 11 07 54 00    23.08  -23.16   15.43  -15.88    7.65   -7.28   26.01  -26.04   12.70  -17.40   13.31   -8.64
2024 05 11 07 56 00    23.36  -23.67   14.89  -16.11    8.47   -7.56   25.09  -25.42   12.15  -16.65   12.95   -8.77
2024 05 11 07 58 00    22.11  -22.71   13.18  -15.04    8.93   -7.67   23.83  -23.91   11.06  -15.20   12.77   -8.71
2024 05 11 08 00 00    21.72  -22.26   12.50  -14.33    9.22   -7.94   21.26  -21.63    9.62  -13.57   11.64   -8.06
2024 05 11 08 02 00    21.84  -22.32   12.81  -14.62    9.03   -7.70   18.96  -19.26    8.14  -11.62   10.82   -7.64
2024 05 11 08 04 00    21.74  -22.16   12.69  -14.36    9.05   -7.81   17.56  -18.37    7.63  -11.04    9.92   -7.33
2024 05 11 08 06 00    20.17  -20.68   12.20  -13.54    7.97   -7.14   18.42  -18.44    7.76  -11.06   10.66   -7.38
2024 05 11 08 08 00    20.56  -20.93   12.17  -13.55    8.39   -7.38   19.10  -19.17    8.97  -12.05   10.13   -7.12
2024 05 11 08 10 00    19.91  -20.03   11.55  -12.60    8.36   -7.43   19.37  -18.48    8.99  -11.50   10.38   -6.98
2024 05 11 08 12 00    21.07  -21.26   12.60  -13.59    8.47   -7.67   18.93  -18.65    9.02  -11.70    9.90   -6.96
2024 05 11 08 14 00    20.62  -20.86   12.43  -13.19    8.19   -7.67   19.37  -18.82    9.61  -11.64    9.76   -7.18
2024 05 11 08 16 00    22.71  -22.81   13.93  -14.49    8.78   -8.32   18.81  -18.34    9.12  -11.13    9.69   -7.21
2024 05 11 08 18 00    23.95  -23.93   14.80  -15.20    9.15   -8.73   20.49  -19.94   10.20  -12.18   10.30   -7.76
2024 05 11 08 20 00    23.46  -23.45   14.10  -14.60    9.36   -8.85   19.67  -19.05    9.37  -11.73   10.30   -7.32
2024 05 11 08 22 00    23.25  -23.42   14.79  -15.11    8.46   -8.31   19.55  -18.60    9.53  -11.75   10.02   -6.85
2024 05 11 08 24 00    23.04  -23.44   14.53  -15.40    8.51   -8.04   18.06  -17.69    9.02  -11.64    9.05   -6.05
2024 05 11 08 26 00    21.84  -22.39   14.05  -14.88    7.79   -7.51   18.92  -18.82    9.67  -12.47    9.25   -6.35
2024 05 11 08 28 00    24.31  -24.54   15.66  -16.07    8.65   -8.47   19.62  -20.01   10.17  -13.15    9.45   -6.87
2024 05 11 08 30 00    23.59  -24.23   14.59  -15.22    9.00   -9.00   19.10  -19.17    9.61  -12.49    9.49   -6.69
2024 05 11 08 32 00    22.14  -22.29   13.48  -14.08    8.66   -8.22   19.75  -20.23    9.90  -12.83    9.85   -7.40
2024 05 11 08 34 00    22.04  -22.66   13.10  -13.53    8.94   -9.13   19.28  -19.61    9.39  -12.12    9.89   -7.48
2024 05 11 08 36 00    24.35  -24.91   12.56  -12.86   11.80  -12.06   19.14  -19.37    8.90  -11.25   10.24   -8.11
2024 05 11 08 38 00    22.38  -23.04   11.24  -11.59   11.13  -11.45   17.70  -17.39    8.15   -9.98    9.55   -7.41
2024 05 11 08 40 00    25.71  -26.72   11.65  -12.35   14.06  -14.37   18.49  -18.22    7.86   -9.59   10.63   -8.63
2024 05 11 08 42 00    24.83  -25.82   10.94  -11.44   13.89  -14.38   19.50  -19.00    7.56   -8.97   11.94  -10.03
2024 05 11 08 44 00    24.98  -26.23   11.01  -11.49   13.97  -14.75   20.68  -19.98    7.61   -8.62   13.07  -11.36
2024 05 11 08 46 00    25.54  -26.58   12.17  -12.40   13.37  -14.18   21.20  -20.05    8.11   -9.12   13.09  -10.94
2024 05 11 08 48 00    24.27  -25.44   11.84  -12.04   12.43  -13.40   23.56  -22.02    9.71  -10.66   13.84  -11.35
2024 05 11 08 50 00    23.30  -24.46   11.81  -11.74   11.49  -12.72   24.07  -22.70   10.57  -11.26   13.50  -11.45
2024 05 11 08 52 00    23.05  -23.81   11.98  -11.82   11.07  -11.99   24.60  -23.29   11.25  -11.91   13.35  -11.39
2024 05 11 08 54 00    24.14  -25.09   14.11  -13.95   10.03  -11.14   23.27  -21.44   10.72  -11.00   12.55  -10.44
2024 05 11 08 56 00    25.38  -26.39   14.46  -14.29   10.91  -12.11   23.26  -21.75   10.33  -10.57   12.93  -11.18
2024 05 11 08 58 00    25.07  -25.90   13.57  -13.44   11.49  -12.47   22.22  -20.49   10.19  -10.37   12.03  -10.13
2024 05 11 09 00 00    25.99  -26.73   14.20  -14.14   11.79  -12.59   21.98  -21.04    9.46   -9.99   12.52  -11.05
2024 05 11 09 02 00    24.31  -25.45   13.76  -14.03   10.55  -11.42   21.06  -19.95    9.35   -9.57   11.72  -10.38
2024 05 11 09 04 00    22.75  -23.79   12.83  -12.94    9.92  -10.85   21.06  -19.40    9.63   -9.75   11.43   -9.65
2024 05 11 09 06 00    20.93  -21.77   12.73  -13.30    8.20   -8.47   17.77  -16.73    7.54   -8.16   10.23   -8.57
2024 05 11 09 08 00    22.02  -22.76   13.18  -13.43    8.83   -9.33   18.81  -17.47    8.30   -8.79   10.51   -8.68
2024 05 11 09 10 00    20.30  -20.77   12.64  -12.92    7.65   -7.85   17.92  -16.90    8.45   -9.40    9.48   -7.50
2024 05 11 09 12 00    19.45  -19.98   12.36  -12.76    7.08   -7.21   18.04  -16.96    8.46   -9.33    9.58   -7.63
2024 05 11 09 14 00    20.55  -21.12   13.03  -13.42    7.52   -7.71   19.00  -17.91    8.61   -9.70   10.39   -8.20
2024 05 11 09 16 00    21.33  -21.64   13.51  -13.76    7.82   -7.88   21.31  -20.02    8.93   -9.81   12.38  -10.21
2024 05 11 09 18 00    22.37  -22.25   13.74  -13.71    8.63   -8.54   20.95  -19.97    9.44  -10.12   11.51   -9.85
2024 05 11 09 20 00    22.48  -22.54   14.24  -14.25    8.24   -8.29   20.82  -19.91    9.55  -10.52   11.26   -9.39
2024 05 11 09 22 00    21.62  -21.82   13.47  -13.77    8.15   -8.05   19.63  -18.49    9.59  -10.46   10.05   -8.04
2024 05 11 09 24 00    21.37  -21.10   13.16  -13.34    8.21   -7.76   17.64  -16.72    8.90   -9.88    8.73   -6.84
2024 05 11 09 26 00    19.44  -19.18   12.51  -12.85    6.93   -6.33   17.06  -15.57    8.29   -9.46    8.76   -6.11
2024 05 11 09 28 00    19.54  -19.66   12.26  -12.76    7.28   -6.90   16.86  -15.36    8.35   -9.64    8.51   -5.72
2024 05 11 09 30 00    20.59  -20.88   13.04  -13.46    7.55   -7.42   18.06  -16.39    8.96  -10.26    9.10   -6.13
2024 05 11 09 32 00    23.30  -22.81   15.00  -15.28    8.30   -7.54   22.29  -19.56   11.00  -11.42   11.29   -8.15
2024 05 11 09 34 00    23.84  -23.60   14.97  -15.53    8.87   -8.07   23.41  -20.65   11.76  -12.74   11.64   -7.91
2024 05 11 09 36 00    24.59  -24.46   15.98  -16.08    8.61   -8.38   23.44  -20.12   11.25  -12.31   12.19   -7.81
2024 05 11 09 38 00    23.24  -23.52   15.67  -15.95    7.57   -7.57   25.49  -21.51   12.57  -13.65   12.92   -7.86
2024 05 11 09 40 00    25.48  -25.42   17.49  -18.02    7.99   -7.40   23.75  -19.18   12.38  -13.33   11.37   -5.85
2024 05 11 09 42 00    25.25  -25.20   16.69  -17.70    8.56   -7.51   23.74  -19.95   12.01  -14.48   11.73   -5.47
2024 05 11 09 44 00    26.61  -26.73   17.22  -18.69    9.38   -8.04   23.71  -20.27   11.97  -14.34   11.74   -5.92
2024 05 11 09 46 00    27.03  -26.74   17.20  -18.87    9.82   -7.87   24.92  -21.77   13.06  -15.58   11.87   -6.19
2024 05 11 09 48 00    27.51  -27.33   17.25  -18.95   10.27   -8.38   25.30  -21.93   12.54  -15.23   12.75   -6.70
2024 05 11 09 50 00    25.55  -25.34   15.80  -17.78    9.75   -7.56   24.28  -22.01   12.07  -15.13   12.20   -6.88
2024 05 11 09 52 00    25.87  -25.22   15.94  -17.54    9.94   -7.68   24.34  -21.83   11.84  -14.92   12.51   -6.90
2024 05 11 09 54 00    24.29  -23.59   15.09  -16.67    9.20   -6.93   21.60  -19.44    9.92  -13.37   11.68   -6.07
2024 05 11 09 56 00    24.94  -24.48   15.58  -17.28    9.36   -7.20   22.60  -20.56   10.90  -14.60   11.70   -5.96
2024 05 11 09 58 00    23.86  -22.94   15.05  -15.87    8.82   -7.07   22.64  -19.95   10.82  -14.05   11.82   -5.90
2024 05 11 10 00 00    23.64  -23.33   14.96  -16.00    8.67   -7.33   22.47  -20.28   10.03  -14.18   12.43   -6.09
2024 05 11 10 02 00    23.25  -22.84   14.66  -15.75    8.58   -7.08   21.87  -19.61    9.91  -14.02   11.96   -5.59
2024 05 11 10 04 00    22.49  -22.39   14.28  -15.38    8.21   -7.01   21.47  -20.00   10.41  -14.91   11.06   -5.09
2024 05 11 10 06 00    21.64  -22.17   14.14  -15.70    7.50   -6.47   19.34  -18.39    9.23  -13.78   10.11   -4.61
2024 05 11 10 08 00    21.76  -21.62   14.30  -15.81    7.46   -5.81   19.69  -18.54    9.36  -13.84   10.33   -4.70
2024 05 11 10 10 00    21.34  -21.21   14.38  -15.65    6.96   -5.56   19.26  -17.79    9.51  -13.17    9.75   -4.62
2024 05 11 10 12 00    21.32  -21.40   13.82  -15.23    7.50   -6.16   19.35  -17.87    9.60  -13.42    9.75   -4.45
2024 05 11 10 14 00    21.80  -21.43   14.09  -15.53    7.71   -5.91   19.20  -17.97    9.34  -13.36    9.86   -4.61
2024 05 11 10 16 00    21.71  -21.65   14.12  -15.82    7.59   -5.83   18.88  -17.94    9.08  -13.10    9.80   -4.84
2024 05 11 10 18 00    22.57  -22.63   14.27  -15.96    8.30   -6.67   18.38  -18.42    8.83  -13.43    9.55   -4.99
2024 05 11 10 20 00    22.55  -22.67   14.87  -16.70    7.67   -5.97   17.55  -17.89    8.31  -13.15    9.24   -4.75
2024 05 11 10 22 00    20.88  -21.06   13.17  -15.22    7.71   -5.84   17.63  -17.52    8.30  -12.80    9.32   -4.71
2024 05 11 10 24 00    20.21  -20.08   12.09  -13.74    8.12   -6.33   16.58  -16.21    7.07  -11.59    9.51   -4.62
2024 05 11 10 26 00    19.79  -19.97   11.83  -13.47    7.96   -6.50   18.03  -17.33    8.51  -12.14    9.52   -5.19
2024 05 11 10 28 00    19.90  -19.96   11.86  -13.37    8.03   -6.59   17.97  -18.16    8.18  -12.31    9.79   -5.85
2024 05 11 10 30 00    20.01  -19.70   11.95  -12.99    8.06   -6.71   17.22  -17.15    7.98  -11.71    9.23   -5.44
2024 05 11 10 32 00    18.62  -18.53   11.54  -12.70    7.08   -5.82   16.39  -16.52    7.70  -11.50    8.69   -5.02
2024 05 11 10 34 00    18.37  -18.16   11.36  -12.52    7.01   -5.64   15.71  -15.53    7.92  -11.37    7.78   -4.16
2024 05 11 10 36 00    18.20  -17.82   11.36  -12.66    6.84   -5.16   15.32  -14.90    7.58  -10.70    7.75   -4.20
2024 05 11 10 38 00    18.06  -17.73   11.19  -12.48    6.87   -5.25   15.56  -15.03    7.64  -10.81    7.92   -4.22
2024 05 11 10 40 00    17.91  -17.59   10.68  -12.08    7.23   -5.51   14.79  -14.63    6.88  -10.14    7.91   -4.49
2024 05 11 10 42 00    16.97  -16.85    9.94  -11.43    7.03   -5.42   14.74  -14.34    6.96   -9.80    7.77   -4.54
2024 05 11 10 44 00    16.83  -16.67    9.58  -10.63    7.25   -6.04   14.61  -14.53    7.01  -10.11    7.60   -4.43
2024 05 11 10 46 00    17.60  -17.16    9.70  -10.46    7.90   -6.71   12.38  -12.82    5.48   -8.64    6.90   -4.17
2024 05 11 10 48 00    17.65  -17.62    9.84  -10.71    7.81   -6.91   11.94  -12.22    5.38   -8.11    6.56   -4.12
2024 05 11 10 50 00    16.49  -16.42    9.22  -10.13    7.27   -6.29   12.32  -12.58    5.84   -8.65    6.47   -3.92
2024 05 11 10 52 00    16.60  -16.62    9.19  -10.15    7.42   -6.48   12.67  -13.21    5.78   -8.62    6.89   -4.59
2024 05 11 10 54 00    16.17  -16.54    9.83  -10.83    6.34   -5.71   12.78  -12.69    5.94   -8.30    6.84   -4.38
2024 05 11 10 56 00    16.69  -16.60   10.42  -11.03    6.27   -5.57   12.29  -12.33    5.57   -8.26    6.72   -4.07
2024 05 11 10 58 00    18.89  -19.05   11.63  -12.21    7.26   -6.84   13.69  -13.49    6.61   -8.75    7.08   -4.74
2024 05 11 11 00 00    18.72  -18.51   11.80  -12.14    6.92   -6.38   15.32  -15.29    7.00   -9.32    8.31   -5.97
2024 05 11 11 02 00    16.56  -16.41   10.04  -10.51    6.52   -5.90   15.11  -15.35    7.40   -9.84    7.71   -5.51
2024 05 11 11 04 00    17.28  -17.27   10.03  -10.82    7.25   -6.45   15.05  -15.46    7.19   -9.65    7.85   -5.81
2024 05 11 11 06 00    16.30  -16.43    9.02   -9.94    7.28   -6.49   14.87  -15.37    6.66   -8.96    8.21   -6.41
2024 05 11 11 08 00    15.78  -16.21    8.68   -9.67    7.10   -6.54   14.88  -15.31    6.07   -8.35    8.81   -6.95
2024 05 11 11 10 00    15.46  -15.75    8.53   -9.30    6.94   -6.45   12.58  -13.38    4.91   -7.24    7.66   -6.14
2024 05 11 11 12 00    15.87  -16.05    8.50   -9.27    7.37   -6.78   12.57  -12.95    4.95   -6.96    7.62   -5.98
2024 05 11 11 14 00    15.20  -15.08    8.53   -9.16    6.67   -5.92   12.52  -12.66    5.13   -6.94    7.39   -5.72
2024 05 11 11 16 00    16.32  -16.43    9.53   -9.80    6.78   -6.64   12.26  -12.42    5.48   -7.08    6.77   -5.34
2024 05 11 11 18 00    15.09  -15.15    7.77   -8.05    7.33   -7.10   12.27  -12.56    5.95   -7.05    6.31   -5.52
2024 05 11 11 20 00    17.00  -16.94    8.90   -8.95    8.10   -7.99   11.78  -12.18    5.96   -6.75    5.82   -5.43
2024 05 11 11 22 00    15.11  -15.80    7.79   -8.10    7.32   -7.70   11.45  -11.27    5.41   -5.74    6.03   -5.53
2024 05 11 11 24 00    17.55  -17.90    8.80   -9.02    8.76   -8.88   12.17  -12.21    6.02   -6.11    6.15   -6.09
2024 05 11 11 26 00    16.10  -16.16    7.92   -8.06    8.19   -8.10   12.83  -13.41    5.70   -5.92    7.13   -7.49
2024 05 11 11 28 00    16.83  -17.05    8.75   -8.61    8.08   -8.44   12.46  -12.52    5.80   -6.04    6.65   -6.47
2024 05 11 11 30 00    17.40  -17.28    9.40   -9.01    8.00   -8.26   12.95  -13.38    5.62   -6.19    7.33   -7.19
2024 05 11 11 32 00    17.76  -17.86    9.15   -8.94    8.61   -8.92   12.52  -12.54    4.94   -5.18    7.59   -7.36
2024 05 11 11 34 00    15.34  -15.16    8.15   -7.53    7.18   -7.63   13.58  -13.18    5.62   -5.44    7.97   -7.73
2024 05 11 11 36 00    15.31  -15.03    8.86   -8.33    6.45   -6.70   11.22  -10.71    5.47   -4.86    5.75   -5.85
2024 05 11 11 38 00    17.67  -17.56   10.75   -9.87    6.92   -7.69   12.67  -12.19    6.34   -5.71    6.34   -6.48
2024 05 11 11 40 00    17.49  -17.52   10.40   -9.56    7.09   -7.97   13.02  -12.94    6.69   -5.80    6.33   -7.14
2024 05 11 11 42 00    17.32  -17.14   10.36   -9.51    6.96   -7.62   12.41  -12.22    6.33   -5.49    6.08   -6.73
2024 05 11 11 44 00    17.03  -17.22   10.58  -10.11    6.45   -7.11   12.82  -12.68    5.93   -5.13    6.89   -7.54
2024 05 11 11 46 00    14.30  -14.68    9.31   -8.92    5.00   -5.76   11.65  -11.42    5.80   -4.99    5.85   -6.44
2024 05 11 11 48 00    15.70  -15.76   10.03   -9.30    5.66   -6.46   12.07  -11.74    6.02   -5.22    6.05   -6.52
2024 05 11 11 50 00    16.91  -16.73   10.77   -9.75    6.14   -6.98   11.90  -11.76    5.99   -5.34    5.91   -6.42
2024 05 11 11 52 00    18.15  -17.83   11.33   -9.99    6.83   -7.84   11.52  -11.59    6.49   -6.25    5.03   -5.34
2024 05 11 11 54 00    17.73  -17.57   11.81  -10.89    5.92   -6.68   12.14  -12.24    6.88   -6.80    5.27   -5.44
2024 05 11 11 56 00    16.23  -16.22   10.88  -10.03    5.35   -6.19   13.24  -13.36    7.08   -7.10    6.15   -6.26
2024 05 11 11 58 00    16.18  -15.93   10.23   -9.32    5.96   -6.61   12.67  -12.86    6.69   -6.90    5.98   -5.96
2024 05 11 12 00 00    16.47  -16.17   10.74  -10.16    5.73   -6.00   12.27  -12.70    6.70   -6.98    5.56   -5.72
2024 05 11 12 02 00    18.37  -18.28   11.83  -11.22    6.54   -7.06   11.71  -11.84    5.86   -5.93    5.85   -5.91
2024 05 11 12 04 00    18.22  -18.10   12.01  -11.21    6.21   -6.88   12.09  -12.28    6.53   -6.71    5.56   -5.57
2024 05 11 12 06 00    20.30  -20.47   13.40  -12.80    6.90   -7.67   11.54  -11.48    6.24   -6.59    5.29   -4.89
2024 05 11 12 08 00    20.66  -20.84   13.88  -13.11    6.77   -7.72   11.02  -11.22    5.83   -6.45    5.19   -4.77
2024 05 11 12 10 00    19.61  -20.18   13.32  -12.74    6.29   -7.44   10.21  -10.59    5.12   -5.71    5.08   -4.88
2024 05 11 12 12 00    19.43  -19.48   13.50  -12.57    5.93   -6.91   10.56  -10.63    5.57   -5.96    4.99   -4.67
2024 05 11 12 14 00    19.18  -19.86   13.88  -13.16    5.30   -6.70   12.37  -12.51    5.71   -6.19    6.66   -6.32
2024 05 11 12 16 00    18.07  -18.48   13.03  -12.09    5.04   -6.39   12.28  -12.72    5.89   -6.50    6.39   -6.22
2024 05 11 12 18 00    18.07  -18.22   13.20  -12.37    4.87   -5.85   12.52  -12.96    6.53   -7.27    5.99   -5.69
2024 05 11 12 20 00    18.24  -18.39   12.50  -11.72    5.74   -6.68   12.78  -12.87    6.14   -6.71    6.64   -6.16
2024 05 11 12 22 00    19.64  -19.71   12.09  -11.67    7.55   -8.04   13.94  -13.87    6.30   -7.05    7.64   -6.82
2024 05 11 12 24 00    20.25  -20.49   12.08  -12.08    8.17   -8.41   15.42  -15.67    6.30   -7.26    9.12   -8.41
2024 05 11 12 26 00    20.47  -20.66   11.71  -12.04    8.76   -8.63   17.58  -18.10    6.77   -7.82   10.81  -10.29
2024 05 11 12 28 00    20.39  -20.35   10.86  -11.14    9.53   -9.21   18.71  -19.39    6.04   -7.44   12.67  -11.95
2024 05 11 12 30 00    20.83  -21.33    9.85  -10.74   10.99  -10.59   20.07  -20.71    6.36   -7.75   13.70  -12.95
2024 05 11 12 32 00    21.68  -21.87   10.52  -11.28   11.16  -10.60   20.09  -20.45    6.50   -8.04   13.59  -12.41
2024 05 11 12 34 00    21.99  -21.94   11.15  -12.09   10.84   -9.85   19.02  -19.39    5.91   -7.87   13.11  -11.52
2024 05 11 12 36 00    22.61  -22.82   11.22  -12.67   11.39  -10.15   19.22  -19.72    6.04   -8.26   13.18  -11.46
2024 05 11 12 38 00    23.13  -23.16   13.02  -14.52   10.10   -8.64   20.84  -21.49    6.85   -9.23   13.99  -12.26
2024 05 11 12 40 00    22.69  -22.36   12.16  -13.70   10.52   -8.66   22.94  -23.36    7.14   -9.72   15.80  -13.64
2024 05 11 12 42 00    21.32  -21.31   11.20  -13.01   10.12   -8.30   21.39  -21.46    7.19   -9.75   14.20  -11.71
2024 05 11 12 44 00    23.06  -22.83   11.75  -13.62   11.30   -9.21   21.33  -21.67    6.97   -9.97   14.36  -11.71
2024 05 11 12 46 00    21.81  -21.54   11.15  -13.18   10.66   -8.36   21.38  -21.04    7.80  -10.76   13.57  -10.27
2024 05 11 12 48 00    21.20  -21.11   11.11  -13.28   10.09   -7.83   18.84  -18.88    6.40  -10.18   12.44   -8.70
2024 05 11 12 50 00    20.71  -20.72   10.94  -12.98    9.77   -7.74   18.84  -18.66    6.05  -10.12   12.79   -8.55
2024 05 11 12 52 00    18.04  -17.90   10.01  -12.16    8.03   -5.75   18.74  -18.34    6.04   -9.79   12.70   -8.54
2024 05 11 12 54 00    17.12  -16.65    9.65  -11.56    7.47   -5.09   17.92  -17.38    6.01   -9.91   11.91   -7.47
2024 05 11 12 56 00    16.70  -16.73    9.39  -11.61    7.31   -5.12   17.72  -17.33    5.96  -10.04   11.76   -7.29
2024 05 11 12 58 00    17.59  -17.34   10.31  -12.20    7.28   -5.14   18.06  -17.60    6.11  -10.25   11.95   -7.36
2024 05 11 13 00 00    18.33  -18.14   10.40  -12.22    7.94   -5.92   18.06  -17.87    6.47  -10.81   11.60   -7.06
2024 05 11 13 02 00    19.20  -19.26   10.98  -13.05    8.22   -6.21   18.12  -17.84    6.54  -10.63   11.57   -7.20
2024 05 11 13 04 00    18.33  -18.07   10.46  -12.68    7.87   -5.40   17.77  -17.67    6.66  -10.96   11.11   -6.70
2024 05 11 13 06 00    19.05  -18.73   11.19  -12.95    7.87   -5.77   17.38  -17.18    6.51  -10.69   10.87   -6.49
2024 05 11 13 08 00    18.28  -18.02   10.25  -12.03    8.03   -5.99   16.81  -16.58    6.61  -10.51   10.20   -6.08
2024 05 11 13 10 00    18.65  -17.84   10.64  -12.21    8.00   -5.64   17.59  -17.19    6.73  -10.88   10.86   -6.32
2024 05 11 13 12 00    19.85  -19.04   11.17  -12.75    8.69   -6.29   18.02  -17.83    6.76  -10.94   11.27   -6.89
2024 05 11 13 14 00    19.81  -19.53   10.99  -12.97    8.82   -6.56   17.26  -16.92    6.17  -10.42   11.09   -6.50
2024 05 11 13 16 00    20.11  -19.76   11.17  -13.19    8.94   -6.57   18.11  -17.78    6.27  -10.68   11.83   -7.09
2024 05 11 13 18 00    19.58  -19.85   10.81  -13.48    8.77   -6.37   16.83  -16.33    5.90  -10.18   10.94   -6.15
