year, month, day, hour, minute, second, I total up North [MA], I total down North [MA], I day up North [MA], I day down North [MA], I night up North [MA], I night down North [MA], I total up South [MA], I total down South [MA], I day up South [MA], I day down South [MA], I night up South [MA], I night down South [MA]
2024 05 12 00 56 00     5.29   -5.73    3.56   -3.52    1.73   -2.21    4.62   -3.88    2.36   -2.10    2.26   -1.78
2024 05 12 00 58 00     5.27   -5.83    3.49   -3.47    1.78   -2.36    4.29   -3.71    1.82   -1.62    2.47   -2.09
2024 05 12 01 00 00     5.37   -5.89    3.44   -3.30    1.93   -2.59    4.50   -3.91    2.10   -1.89    2.40   -2.02
2024 05 12 01 02 00     5.84   -6.03    3.66   -3.59    2.18   -2.44    4.49   -3.93    2.18   -1.90    2.31   -2.04
2024 05 12 01 04 00     5.99   -6.24    3.79   -3.97    2.20   -2.28    4.80   -4.26    2.25   -2.23    2.55   -2.03
2024 05 12 01 06 00     6.55   -6.70    3.82   -3.91    2.72   -2.79    5.19   -4.80    2.52   -2.55    2.67   -2.25
2024 05 12 01 08 00     6.61   -7.04    3.89   -4.19    2.72   -2.84    5.36   -4.93    2.40   -2.71    2.96   -2.22
2024 05 12 01 10 00     6.84   -7.15    4.15   -4.36    2.69   -2.80    5.77   -5.30    2.49   -2.65    3.28   -2.65
2024 05 12 01 12 00     7.35   -7.32    4.26   -4.27    3.09   -3.05    5.79   -5.33    2.51   -2.81    3.28   -2.52
2024 05 12 01 14 00     7.45   -7.55    4.39   -4.56    3.05   -2.98    6.51   -5.67    3.11   -3.16    3.40   -2.50
2024 05 12 01 16 00     7.86   -7.78    4.42   -4.53    3.44   -3.25    7.04   -6.53    3.38   -3.51    3.67   -3.03
2024 05 12 01 18 00     8.22   -8.07    4.29   -4.39    3.93   -3.68    6.73   -6.43    3.24   -3.47    3.48   -2.96
2024 05 12 01 20 00     8.40   -8.21    4.52   -4.96    3.88   -3.26    6.13   -5.70    2.65   -2.76    3.48   -2.94
2024 05 12 01 22 00     8.63   -8.16    4.60   -4.86    4.03   -3.30    6.36   -6.05    2.87   -3.16    3.49   -2.89
2024 05 12 01 24 00     8.36   -8.13    4.44   -4.70    3.92   -3.43    6.00   -6.09    2.61   -3.63    3.39   -2.46
2024 05 12 01 26 00     8.31   -8.12    4.57   -5.00    3.74   -3.12    6.22   -6.83    2.58   -3.99    3.65   -2.84
2024 05 12 01 28 00     8.58   -8.57    4.85   -5.43    3.73   -3.14    7.08   -7.77    2.98   -4.42    4.09   -3.35
2024 05 12 01 30 00     9.10   -8.91    5.27   -5.98    3.83   -2.93    6.98   -7.77    2.82   -4.61    4.17   -3.16
2024 05 12 01 32 00    10.23   -9.89    5.34   -6.24    4.88   -3.65    7.55   -8.61    3.48   -5.55    4.07   -3.06
2024 05 12 01 34 00    10.78  -10.46    5.75   -6.75    5.03   -3.71    8.22   -8.97    3.84   -5.93    4.38   -3.03
2024 05 12 01 36 00    11.14  -10.91    5.73   -6.87    5.41   -4.04    8.67   -9.25    3.96   -6.10    4.71   -3.15
2024 05 12 01 38 00    10.45  -10.17    5.37   -6.73    5.08   -3.44    8.09   -8.82    3.56   -5.88    4.53   -2.94
2024 05 12 01 40 00    10.04   -9.93    5.24   -6.65    4.79   -3.28    8.13   -8.85    3.66   -5.70    4.47   -3.15
2024 05 12 01 42 00     9.73   -9.71    5.34   -6.92    4.38   -2.79    8.57   -9.09    3.87   -5.47    4.70   -3.62
2024 05 12 01 44 00    10.25  -10.29    5.48   -7.47    4.77   -2.82    8.68   -9.30    3.80   -5.57    4.88   -3.74
2024 05 12 01 46 00    11.23  -11.02    6.06   -7.95    5.17   -3.08    8.44   -8.78    3.47   -5.10    4.97   -3.68
2024 05 12 01 48 00    10.64  -10.68    5.91   -7.71    4.72   -2.96    8.55   -8.56    3.64   -4.98    4.91   -3.59
2024 05 12 01 50 00    10.08  -10.03    5.18   -7.09    4.90   -2.94    8.40   -8.13    3.62   -5.27    4.79   -2.86
2024 05 12 01 52 00     9.98   -9.80    5.26   -7.05    4.72   -2.75    7.93   -8.29    2.92   -4.99    5.01   -3.30
2024 05 12 01 54 00     9.73   -9.65    5.04   -6.93    4.69   -2.72    7.81   -8.48    3.26   -5.57    4.54   -2.90
2024 05 12 01 56 00     8.85   -8.86    4.80   -6.56    4.05   -2.30    9.78  -10.48    4.85   -7.30    4.93   -3.18
2024 05 12 01 58 00     9.67   -9.90    5.46   -7.49    4.21   -2.41   10.64  -10.92    5.22   -7.44    5.43   -3.48
2024 05 12 02 00 00    10.13   -9.89    5.83   -7.46    4.29   -2.43    9.90  -10.34    4.72   -6.97    5.19   -3.37
2024 05 12 02 02 00     9.62   -9.52    5.69   -7.56    3.92   -1.96    9.96  -10.12    4.60   -6.62    5.36   -3.50
2024 05 12 02 04 00    10.01   -9.79    6.20   -7.74    3.81   -2.05    9.61   -9.81    4.33   -6.27    5.27   -3.54
2024 05 12 02 06 00    12.19  -12.15    7.23   -8.24    4.96   -3.91    8.88   -8.90    3.54   -5.20    5.34   -3.70
2024 05 12 02 08 00    11.99  -12.36    7.02   -8.46    4.98   -3.89   10.04  -10.45    4.29   -5.85    5.75   -4.60
2024 05 12 02 10 00    12.58  -12.90    7.48   -8.81    5.10   -4.10    9.90   -9.96    4.22   -5.51    5.68   -4.44
2024 05 12 02 12 00    12.61  -12.68    7.47   -8.27    5.14   -4.41   10.44  -10.47    4.66   -5.78    5.78   -4.70
2024 05 12 02 14 00    10.75  -11.20    6.58   -7.96    4.16   -3.24    9.89  -10.16    4.59   -5.82    5.29   -4.34
2024 05 12 02 16 00     9.72   -9.78    6.04   -6.94    3.69   -2.83   10.68  -10.66    5.01   -5.84    5.67   -4.81
2024 05 12 02 18 00     9.04   -9.28    5.58   -6.40    3.46   -2.89    9.73   -9.66    4.53   -5.77    5.21   -3.89
2024 05 12 02 20 00     9.23   -9.59    5.51   -6.43    3.72   -3.16    9.38   -9.11    4.52   -5.71    4.85   -3.39
2024 05 12 02 22 00     9.62  -10.15    5.96   -6.97    3.66   -3.17    8.52   -8.17    4.07   -4.90    4.45   -3.27
2024 05 12 02 24 00     9.92  -10.35    5.94   -6.90    3.98   -3.45    8.32   -8.20    3.95   -4.92    4.37   -3.28
2024 05 12 02 26 00    10.46  -10.53    6.42   -7.00    4.04   -3.53    8.05   -7.80    3.70   -4.47    4.35   -3.33
2024 05 12 02 28 00    10.96  -10.95    7.13   -7.70    3.83   -3.24    7.52   -7.14    3.56   -4.12    3.96   -3.02
2024 05 12 02 30 00    11.09  -11.44    7.38   -7.83    3.71   -3.61    7.31   -6.78    3.47   -4.09    3.84   -2.69
2024 05 12 02 32 00    10.78  -10.85    7.12   -7.56    3.66   -3.29    7.06   -6.53    3.26   -4.00    3.80   -2.53
2024 05 12 02 34 00    11.13  -10.95    6.79   -7.50    4.34   -3.46    7.75   -7.49    3.60   -4.35    4.15   -3.14
2024 05 12 02 36 00    11.22  -11.15    6.69   -7.53    4.53   -3.62    8.57   -8.06    4.18   -4.74    4.39   -3.32
2024 05 12 02 38 00    11.69  -11.57    7.12   -7.85    4.57   -3.72    8.91   -7.85    4.51   -4.70    4.39   -3.15
2024 05 12 02 40 00    10.61  -10.51    6.56   -7.11    4.05   -3.41    9.16   -8.21    4.37   -4.84    4.79   -3.36
2024 05 12 02 42 00    10.68  -11.05    6.89   -7.57    3.79   -3.48    9.94   -9.01    4.99   -5.57    4.94   -3.45
2024 05 12 02 44 00    10.07  -10.18    6.53   -7.36    3.54   -2.82    9.25   -8.20    4.29   -5.35    4.96   -2.85
2024 05 12 02 46 00    11.13  -11.09    6.64   -7.36    4.48   -3.73    9.30   -8.70    4.42   -5.94    4.88   -2.76
2024 05 12 02 48 00    10.40  -10.62    5.69   -6.84    4.71   -3.79    8.85   -8.21    3.99   -5.44    4.86   -2.77
2024 05 12 02 50 00    10.37  -10.54    5.43   -6.64    4.94   -3.90    8.45   -8.23    3.56   -5.28    4.89   -2.94
2024 05 12 02 52 00    10.63  -10.74    5.66   -6.68    4.97   -4.06    9.53   -9.69    3.92   -5.97    5.60   -3.72
2024 05 12 02 54 00    10.26  -10.45    5.63   -6.67    4.63   -3.78   10.00   -9.79    3.92   -5.85    6.09   -3.94
2024 05 12 02 56 00    10.05   -9.92    5.72   -6.64    4.34   -3.27    9.78   -9.80    3.74   -5.87    6.04   -3.93
2024 05 12 02 58 00     9.78   -9.70    5.57   -6.69    4.20   -3.01    8.32   -8.31    2.60   -4.71    5.72   -3.60
2024 05 12 03 00 00    10.51  -10.68    5.83   -7.02    4.68   -3.65    8.73   -8.66    2.96   -5.06    5.76   -3.59
2024 05 12 03 02 00     9.27   -9.23    4.63   -5.63    4.64   -3.60    7.87   -8.15    2.55   -4.53    5.32   -3.62
2024 05 12 03 04 00     9.70   -9.53    4.40   -5.39    5.30   -4.14    7.66   -7.38    2.75   -4.40    4.91   -2.97
2024 05 12 03 06 00     9.11   -9.10    4.13   -5.27    4.99   -3.84    7.68   -7.60    3.27   -5.04    4.41   -2.55
2024 05 12 03 08 00     9.35   -9.28    4.32   -5.49    5.03   -3.79    7.77   -8.21    3.22   -4.92    4.55   -3.29
2024 05 12 03 10 00     9.61   -9.67    4.53   -5.79    5.08   -3.88    7.42   -7.93    2.90   -4.55    4.51   -3.37
2024 05 12 03 12 00     9.25   -9.20    4.45   -5.65    4.80   -3.55    7.56   -8.18    2.74   -4.34    4.82   -3.83
2024 05 12 03 14 00     8.59   -8.20    4.34   -5.23    4.25   -2.97    7.27   -7.87    2.85   -4.53    4.42   -3.34
2024 05 12 03 16 00     9.14   -8.62    4.49   -5.33    4.65   -3.29    6.84   -7.56    2.61   -4.29    4.24   -3.27
2024 05 12 03 18 00     9.40   -9.00    4.53   -5.58    4.87   -3.42    7.06   -7.36    2.89   -4.30    4.17   -3.07
2024 05 12 03 20 00     9.35   -9.37    4.74   -6.09    4.60   -3.28    7.36   -7.69    3.08   -4.59    4.28   -3.10
2024 05 12 03 22 00     9.23   -9.27    4.67   -5.99    4.56   -3.28    6.88   -6.92    2.71   -3.94    4.17   -2.98
2024 05 12 03 24 00     8.54   -8.46    4.43   -5.48    4.11   -2.99    6.84   -6.95    2.85   -3.80    3.98   -3.15
2024 05 12 03 26 00     7.86   -8.03    4.12   -5.35    3.74   -2.68    6.42   -6.57    2.32   -3.43    4.11   -3.14
2024 05 12 03 28 00     7.36   -7.30    3.92   -4.82    3.43   -2.48    6.61   -6.32    2.18   -3.35    4.43   -2.97
2024 05 12 03 30 00     7.21   -7.17    3.91   -4.88    3.30   -2.29    6.77   -6.66    2.57   -3.63    4.20   -3.04
2024 05 12 03 32 00     7.53   -7.87    4.26   -5.65    3.27   -2.22    7.10   -6.92    2.85   -3.88    4.25   -3.04
2024 05 12 03 34 00     9.18   -9.13    5.08   -6.25    4.10   -2.88    7.55   -7.70    3.48   -4.65    4.07   -3.05
2024 05 12 03 36 00    10.11  -10.13    5.53   -6.90    4.58   -3.24    7.70   -8.10    3.66   -4.95    4.04   -3.15
2024 05 12 03 38 00    10.69  -10.78    5.96   -7.44    4.73   -3.34    7.55   -8.06    3.48   -4.93    4.07   -3.13
2024 05 12 03 40 00    10.89  -11.05    6.13   -7.63    4.76   -3.42    8.64   -8.65    4.28   -5.75    4.37   -2.90
2024 05 12 03 42 00     9.08   -9.20    5.14   -6.76    3.94   -2.44    9.13   -8.90    4.95   -6.57    4.18   -2.33
2024 05 12 03 44 00     8.37   -8.56    4.29   -6.02    4.08   -2.54   10.22   -9.87    4.80   -6.27    5.42   -3.59
2024 05 12 03 46 00     8.05   -8.15    3.88   -5.44    4.17   -2.71   10.02   -9.82    4.40   -5.85    5.61   -3.98
2024 05 12 03 48 00     8.20   -8.35    4.18   -5.59    4.01   -2.76    9.75   -9.40    4.38   -5.51    5.37   -3.89
2024 05 12 03 50 00     8.43   -8.45    3.95   -5.18    4.49   -3.26   10.12  -10.10    5.18   -6.50    4.94   -3.59
2024 05 12 03 52 00     9.49   -9.46    4.90   -6.02    4.60   -3.43    9.70   -9.97    4.95   -6.45    4.74   -3.52
2024 05 12 03 54 00    10.68  -10.91    5.71   -7.14    4.97   -3.77   10.07  -10.11    5.51   -6.83    4.56   -3.28
2024 05 12 03 56 00    12.09  -11.81    6.68   -7.94    5.41   -3.86    9.96  -10.09    5.45   -7.01    4.51   -3.08
2024 05 12 03 58 00    12.40  -12.37    7.48   -8.76    4.92   -3.61    8.92   -8.86    4.18   -5.61    4.74   -3.25
2024 05 12 04 00 00    11.32  -11.26    6.90   -8.34    4.42   -2.92   10.55  -10.41    5.08   -6.81    5.47   -3.59
2024 05 12 04 02 00    11.07  -11.40    6.29   -7.99    4.77   -3.41   11.89  -11.31    6.33   -7.80    5.56   -3.51
2024 05 12 04 04 00    10.49  -10.81    6.21   -7.76    4.29   -3.05   11.99  -11.53    6.28   -7.81    5.71   -3.72
2024 05 12 04 06 00    10.56  -10.68    6.19   -7.57    4.37   -3.11   12.09  -11.82    6.54   -8.30    5.54   -3.52
2024 05 12 04 08 00     9.96  -10.27    5.58   -6.99    4.38   -3.28   12.35  -11.96    6.58   -8.43    5.77   -3.53
2024 05 12 04 10 00    11.54  -11.64    6.38   -7.46    5.17   -4.18    9.48   -9.36    4.72   -6.60    4.76   -2.76
2024 05 12 04 12 00    12.23  -12.56    6.51   -7.65    5.71   -4.91    9.74   -9.42    4.75   -6.61    5.00   -2.81
2024 05 12 04 14 00    12.21  -12.58    6.86   -7.98    5.35   -4.60   10.13   -9.82    5.27   -7.06    4.86   -2.76
2024 05 12 04 16 00    13.12  -13.18    7.36   -8.57    5.76   -4.61   10.04   -9.74    5.44   -7.18    4.60   -2.56
2024 05 12 04 18 00    11.93  -11.93    6.83   -8.01    5.10   -3.92    9.79   -9.74    5.35   -6.96    4.44   -2.78
2024 05 12 04 20 00    11.94  -12.19    7.05   -8.52    4.88   -3.67   10.31   -9.96    5.51   -7.22    4.79   -2.73
2024 05 12 04 22 00    13.16  -13.31    7.67   -9.01    5.49   -4.30   11.14  -10.68    5.14   -6.75    6.00   -3.93
2024 05 12 04 24 00    13.24  -13.07    7.11   -8.37    6.14   -4.71   12.26  -11.87    5.33   -6.80    6.93   -5.07
2024 05 12 04 26 00    14.03  -14.13    7.00   -8.06    7.02   -6.06   13.05  -12.78    5.12   -6.42    7.93   -6.36
2024 05 12 04 28 00    12.78  -12.98    6.41   -7.45    6.37   -5.53   12.54  -12.27    4.60   -6.10    7.95   -6.17
2024 05 12 04 30 00    12.61  -12.94    6.09   -7.24    6.52   -5.70   13.16  -12.83    4.60   -6.37    8.56   -6.46
2024 05 12 04 32 00    11.35  -11.48    6.05   -7.07    5.31   -4.41   11.03  -10.86    4.04   -5.46    7.00   -5.40
2024 05 12 04 34 00    11.57  -11.07    5.72   -6.60    5.85   -4.47   10.19   -9.98    3.76   -5.21    6.43   -4.76
2024 05 12 04 36 00    10.86  -10.25    5.37   -6.02    5.49   -4.24   10.51  -10.37    3.84   -5.20    6.67   -5.17
2024 05 12 04 38 00    11.08  -10.66    5.51   -6.18    5.57   -4.48    9.62   -9.09    3.58   -4.66    6.04   -4.43
2024 05 12 04 40 00    13.37  -13.55    7.25   -8.52    6.12   -5.04    9.06   -8.61    3.57   -4.35    5.49   -4.27
2024 05 12 04 42 00    10.43   -9.96    4.90   -5.39    5.53   -4.57    8.49   -8.15    3.70   -4.54    4.80   -3.61
2024 05 12 04 44 00    10.00   -9.57    4.90   -5.39    5.10   -4.18    8.07   -7.94    3.59   -4.31    4.48   -3.63
2024 05 12 04 46 00     9.74   -9.42    5.07   -5.54    4.67   -3.88    8.66   -8.40    4.23   -4.67    4.43   -3.74
2024 05 12 04 48 00     9.67   -9.13    5.15   -5.33    4.52   -3.79    7.77   -7.67    3.94   -4.54    3.83   -3.13
2024 05 12 04 50 00     9.36   -8.86    5.61   -5.84    3.75   -3.02    8.40   -8.29    4.56   -4.99    3.84   -3.30
2024 05 12 04 52 00     8.62   -8.51    5.13   -5.45    3.48   -3.07    7.51   -7.52    4.00   -4.40    3.51   -3.12
2024 05 12 04 54 00     8.49   -8.48    5.14   -5.50    3.35   -2.98    6.78   -7.05    3.63   -4.15    3.15   -2.90
2024 05 12 04 56 00     7.45   -7.00    4.62   -4.76    2.83   -2.25    5.86   -6.00    3.00   -3.30    2.86   -2.71
2024 05 12 04 58 00     6.13   -5.67    3.69   -3.79    2.44   -1.88    5.92   -5.68    2.96   -3.16    2.96   -2.52
2024 05 12 05 00 00     6.58   -6.20    3.99   -3.96    2.58   -2.24    5.83   -5.31    2.78   -2.98    3.05   -2.34
2024 05 12 05 02 00     6.59   -6.11    4.28   -4.12    2.30   -1.99    5.42   -5.26    2.72   -3.04    2.69   -2.21
2024 05 12 05 04 00     6.55   -5.96    4.47   -4.34    2.08   -1.62    5.21   -5.13    2.66   -2.99    2.54   -2.14
2024 05 12 05 06 00     6.08   -5.58    4.14   -4.14    1.94   -1.44    5.13   -4.94    2.65   -2.87    2.48   -2.07
2024 05 12 05 08 00     5.49   -4.89    3.90   -3.82    1.58   -1.07    4.64   -4.35    2.33   -2.50    2.30   -1.85
2024 05 12 05 10 00     5.06   -4.92    3.98   -3.95    1.08   -0.96    4.50   -3.88    2.48   -2.40    2.01   -1.48
2024 05 12 05 12 00     5.17   -4.94    3.87   -3.89    1.30   -1.05    4.48   -3.71    2.52   -2.32    1.96   -1.39
2024 05 12 05 14 00     4.30   -4.03    3.32   -3.24    0.98   -0.79    4.15   -3.98    2.35   -2.42    1.80   -1.56
2024 05 12 05 16 00     4.43   -4.17    3.41   -3.22    1.01   -0.95    3.97   -3.99    2.31   -2.51    1.66   -1.48
2024 05 12 05 18 00     4.75   -4.51    3.34   -3.23    1.41   -1.28    3.87   -4.04    2.38   -2.52    1.49   -1.52
2024 05 12 05 20 00     4.98   -4.62    3.30   -3.00    1.68   -1.62    3.30   -3.51    1.96   -2.27    1.34   -1.24
2024 05 12 05 22 00     4.87   -4.56    3.25   -3.03    1.62   -1.52    3.46   -3.34    1.89   -2.08    1.56   -1.26
2024 05 12 05 24 00     4.70   -4.44    3.28   -3.08    1.41   -1.36    3.29   -3.18    1.87   -1.99    1.42   -1.20
2024 05 12 05 26 00     4.76   -4.28    3.27   -2.81    1.49   -1.47    3.30   -3.31    1.86   -1.83    1.45   -1.49
2024 05 12 05 28 00     5.53   -4.77    3.30   -2.82    2.23   -1.95    3.37   -3.15    1.74   -1.73    1.64   -1.42
2024 05 12 05 30 00     5.31   -4.82    3.10   -2.91    2.21   -1.91    3.67   -3.47    1.88   -1.84    1.79   -1.63
2024 05 12 05 32 00     5.55   -4.99    3.24   -3.11    2.31   -1.88    3.47   -3.17    1.50   -1.48    1.97   -1.69
2024 05 12 05 34 00     4.98   -4.61    3.06   -2.90    1.92   -1.70    3.64   -3.23    1.46   -1.49    2.18   -1.73
2024 05 12 05 36 00     4.80   -4.26    3.01   -2.63    1.79   -1.63    3.32   -3.03    1.51   -1.58    1.81   -1.45
2024 05 12 05 38 00     4.51   -3.79    2.74   -2.43    1.77   -1.35    3.07   -2.74    1.26   -1.38    1.81   -1.36
2024 05 12 05 40 00     4.43   -3.82    2.69   -2.42    1.74   -1.40    2.95   -2.83    1.26   -1.44    1.69   -1.39
2024 05 12 05 42 00     4.46   -3.81    2.74   -2.42    1.72   -1.39    2.83   -2.67    1.21   -1.35    1.62   -1.32
2024 05 12 05 44 00     4.51   -3.70    2.72   -2.30    1.79   -1.41    3.11   -2.74    1.39   -1.38    1.72   -1.36
2024 05 12 05 46 00     4.75   -4.25    2.68   -2.48    2.08   -1.77    3.27   -3.02    1.64   -1.61    1.63   -1.41
2024 05 12 05 48 00     4.84   -4.39    2.84   -2.63    2.00   -1.76    3.12   -2.90    1.68   -1.57    1.44   -1.33
2024 05 12 05 50 00     4.69   -4.40    2.70   -2.51    1.99   -1.90    3.53   -3.20    1.84   -1.84    1.69   -1.36
2024 05 12 05 52 00     4.60   -4.25    2.57   -2.34    2.02   -1.90    3.24   -2.56    1.53   -1.28    1.71   -1.29
2024 05 12 05 54 00     4.40   -3.98    2.60   -2.31    1.80   -1.67    3.12   -2.81    1.37   -1.47    1.75   -1.34
2024 05 12 05 56 00     4.29   -3.97    2.58   -2.26    1.71   -1.71    3.11   -2.63    1.28   -1.29    1.83   -1.34
2024 05 12 05 58 00     4.34   -3.91    2.58   -2.14    1.76   -1.77    2.80   -2.78    1.20   -1.24    1.60   -1.54
2024 05 12 06 00 00     4.33   -3.71    2.55   -2.06    1.78   -1.65    2.94   -2.67    1.08   -1.10    1.86   -1.58
2024 05 12 06 02 00     4.21   -3.88    2.57   -2.25    1.65   -1.63    3.26   -2.64    1.17   -1.12    2.08   -1.51
2024 05 12 06 04 00     4.31   -3.86    2.52   -2.20    1.79   -1.67    3.07   -2.61    1.15   -1.14    1.91   -1.48
2024 05 12 06 06 00     4.25   -4.01    2.60   -2.43    1.65   -1.58    3.05   -2.63    1.11   -1.15    1.94   -1.48
2024 05 12 06 08 00     4.01   -3.86    2.48   -2.31    1.54   -1.54    3.04   -2.49    1.11   -0.96    1.94   -1.53
2024 05 12 06 10 00     4.24   -4.11    2.70   -2.39    1.55   -1.72    2.90   -2.47    1.14   -1.07    1.76   -1.40
2024 05 12 06 12 00     3.89   -3.79    2.47   -2.19    1.42   -1.60    2.68   -2.19    1.01   -0.84    1.67   -1.35
2024 05 12 06 14 00     3.52   -3.20    2.34   -1.98    1.18   -1.22    2.85   -2.36    1.14   -1.12    1.71   -1.23
2024 05 12 06 16 00     3.61   -3.26    2.34   -1.93    1.27   -1.33    2.98   -2.46    1.23   -1.22    1.76   -1.23
2024 05 12 06 18 00     3.89   -3.59    2.45   -2.25    1.44   -1.34    2.77   -2.47    1.00   -1.19    1.77   -1.28
2024 05 12 06 20 00     3.64   -3.39    2.23   -1.99    1.41   -1.41    2.80   -2.42    1.04   -1.11    1.76   -1.31
2024 05 12 06 22 00     3.56   -3.22    2.18   -1.84    1.38   -1.39    2.55   -2.10    1.03   -0.92    1.52   -1.18
2024 05 12 06 24 00     3.66   -3.22    2.28   -1.87    1.38   -1.35    2.63   -2.34    0.92   -0.82    1.71   -1.52
2024 05 12 06 26 00     3.52   -3.18    2.25   -1.76    1.28   -1.42    2.81   -2.69    0.91   -0.71    1.91   -1.98
2024 05 12 06 28 00     3.36   -3.08    2.19   -1.76    1.17   -1.31    2.80   -2.83    0.94   -0.74    1.86   -2.09
2024 05 12 06 30 00     3.61   -3.27    2.34   -1.92    1.27   -1.34    2.88   -2.87    0.90   -0.89    1.98   -1.98
2024 05 12 06 32 00     3.66   -3.32    2.35   -1.99    1.31   -1.33    2.90   -3.02    0.90   -1.11    2.00   -1.91
2024 05 12 06 34 00     3.23   -3.06    2.05   -1.81    1.18   -1.25    2.71   -2.72    0.99   -1.13    1.72   -1.60
2024 05 12 06 36 00     3.40   -3.39    2.16   -2.05    1.23   -1.35    2.63   -2.71    0.93   -1.06    1.70   -1.65
2024 05 12 06 38 00     3.00   -2.78    2.00   -1.73    1.00   -1.05    2.49   -2.64    0.89   -1.16    1.60   -1.48
2024 05 12 06 40 00     2.96   -2.74    2.21   -1.73    0.75   -1.01    2.56   -2.49    0.98   -0.99    1.59   -1.50
2024 05 12 06 42 00     2.93   -2.86    2.17   -1.75    0.76   -1.11    2.65   -2.18    1.04   -0.90    1.61   -1.28
2024 05 12 06 44 00     2.96   -2.88    2.07   -1.81    0.89   -1.07    2.19   -1.78    0.82   -0.68    1.37   -1.10
2024 05 12 06 46 00     2.95   -2.56    2.07   -1.63    0.88   -0.93    2.02   -1.52    0.67   -0.45    1.35   -1.07
2024 05 12 06 48 00     3.01   -2.57    2.01   -1.58    1.00   -0.99    2.02   -1.74    0.71   -0.60    1.32   -1.14
