datetime,mlat,mlt,glat,glon,alt,Ex,pot,cpcp_kV,pass_id
2024-05-11 07:19:58,-40.008976,4.9255295,-42.748024,335.94827,866.9546,-0.0030834405,-22.691183726116716,158.0,S_2290
2024-05-11 07:19:59,-40.039494,4.9238815,-42.81097,335.9203,866.93976,-0.0031387415,-0.6782420718645668,158.0,S_2290
2024-05-11 07:20:00,-40.07,4.922226,-42.866924,335.89932,866.9916,-0.0029455186,17.708518886349005,158.0,S_2290
2024-05-11 07:20:01,-40.10033,4.9205933,-42.922874,335.8853,867.10266,-0.002667721,36.64168765107357,158.0,S_2290
2024-05-11 07:20:02,-40.130653,4.9189606,-42.97883,335.86435,867.1694,-0.0021681238,59.68292077640629,158.0,S_2290
2024-05-11 07:20:03,-40.160973,4.9173203,-43.034782,335.84335,867.1619,-0.0021976868,82.53794520815467,158.0,S_2290
2024-05-11 07:20:04,-40.191288,4.9156876,-43.090736,335.8224,867.1286,-0.0024062428,102.23245190307685,158.0,S_2290
2024-05-11 07:20:05,-40.221596,4.914055,-43.153683,335.8014,867.11194,-0.0020445986,128.84068722038455,158.0,S_2290
2024-05-11 07:20:06,-40.2519,4.912422,-43.21663,335.7804,867.1471,-0.0026367917,153.1719359770001,158.0,S_2290
2024-05-11 07:20:07,-40.282196,4.910782,-43.272583,335.75943,867.24713,-0.0030499669,172.79649691925698,158.0,S_2290
2024-05-11 07:20:08,-40.31249,4.909149,-43.32154,335.73843,867.3416,-0.0029957944,185.6731519353579,158.0,S_2290
2024-05-11 07:20:09,-40.342773,4.9075165,-43.377495,335.71048,867.36383,-0.0027995703,205.49750013381708,158.0,S_2290
2024-05-11 07:20:10,-40.373055,4.905884,-43.433445,335.68948,867.3397,-0.0031774573,219.9901859586507,158.0,S_2290
2024-05-11 07:20:11,-40.403328,4.904251,-43.496395,335.6755,867.3175,-0.0030945197,240.4997533189634,158.0,S_2290
2024-05-11 07:20:12,-40.433598,4.902611,-43.552345,335.6545,867.3416,-0.0032831286,256.3457168111094,158.0,S_2290
2024-05-11 07:20:13,-40.463863,4.900978,-43.6083,335.63354,867.4379,-0.0034312173,271.2329630878904,158.0,S_2290
2024-05-11 07:20:14,-40.49412,4.8993454,-43.664253,335.61255,867.5361,-0.0033987504,285.7530016885933,158.0,S_2290
2024-05-11 07:20:15,-40.524372,4.8977127,-43.720207,335.58456,867.5694,-0.0034013342,301.6905690110995,158.0,S_2290
2024-05-11 07:20:16,-40.554623,4.8960724,-43.776157,335.5636,867.5509,-0.0035363517,313.23322602514963,158.0,S_2290
2024-05-11 07:20:17,-40.58486,4.8944397,-43.839104,335.5426,867.51935,-0.003516941,329.6113210681729,158.0,S_2290
2024-05-11 07:20:18,-40.615097,4.892807,-43.902054,335.52863,867.5138,-0.003614836,346.7762124464219,158.0,S_2290
2024-05-11 07:20:19,-40.64533,4.8911743,-43.958004,335.50763,867.5805,-0.003442152,364.15974739793376,158.0,S_2290
2024-05-11 07:20:20,-40.675552,4.8895416,-44.006966,335.48666,867.68976,-0.003156193,373.6502519212713,158.0,S_2290
2024-05-11 07:20:21,-40.705772,4.8879013,-44.069912,335.45868,867.75085,-0.0032652775,394.75227401173385,158.0,S_2290
2024-05-11 07:20:22,-40.73599,4.8862686,-44.125862,335.43768,867.7435,-0.003374362,407.4574417798578,158.0,S_2290
2024-05-11 07:20:23,-40.766197,4.884636,-44.188812,335.41672,867.7176,-0.003394931,426.8760052184108,158.0,S_2290
2024-05-11 07:20:24,-40.7964,4.883003,-44.244762,335.39572,867.71387,-0.0033495123,444.7827118816641,158.0,S_2290
2024-05-11 07:20:25,-40.826595,4.881363,-44.293724,335.37476,867.76385,-0.0032795086,456.3318296592289,158.0,S_2290
2024-05-11 07:20:26,-40.85679,4.87973,-44.349674,335.35376,867.8546,-0.0033512786,469.19780409197836,158.0,S_2290
2024-05-11 07:20:27,-40.886974,4.8780975,-44.412624,335.3328,867.925,-0.0031266878,487.98195067746735,158.0,S_2290
2024-05-11 07:20:28,-40.917152,4.876465,-44.47557,335.3118,867.9379,-0.003235225,508.4269986730767,158.0,S_2290
2024-05-11 07:20:29,-40.94733,4.874832,-44.53152,335.29083,867.925,-0.003178965,524.9189161207836,158.0,S_2290
2024-05-11 07:20:30,-40.977497,4.873192,-44.587475,335.26984,867.925,-0.0029149782,543.1170025092347,158.0,S_2290
2024-05-11 07:20:31,-41.007664,4.871559,-44.64343,335.24887,867.925,-0.0028815484,561.5234580138309,158.0,S_2290
2024-05-11 07:20:32,-41.03782,4.8699265,-44.699383,335.22787,867.912,-0.0029402212,577.3389255520045,158.0,S_2290
2024-05-11 07:20:33,-41.067974,4.868294,-44.76233,335.20688,867.925,-0.0026885213,598.8730506570923,158.0,S_2290
2024-05-11 07:20:34,-41.09812,4.866661,-44.825275,335.17892,867.9972,-0.002604759,624.1959342780642,158.0,S_2290
2024-05-11 07:20:35,-41.12826,4.8650208,-44.88123,335.15793,868.08795,-0.002547912,644.7499328223859,158.0,S_2290
2024-05-11 07:20:36,-41.158398,4.863388,-44.93718,335.13696,868.1361,-0.0023857462,668.1206220447735,158.0,S_2290
2024-05-11 07:20:37,-41.18853,4.8617554,-44.98614,335.11597,868.13245,-0.002276882,686.1110994395812,158.0,S_2290
2024-05-11 07:20:38,-41.218655,4.8601227,-45.04209,335.09497,868.1046,-0.0027366362,705.4425347045282,158.0,S_2290
2024-05-11 07:20:39,-41.24877,4.8584824,-45.098045,335.074,868.0972,-0.003015523,722.9748135755315,158.0,S_2290
2024-05-11 07:20:40,-41.278885,4.8568497,-45.154,335.053,868.1658,-0.0031393734,736.8905373334358,158.0,S_2290
2024-05-11 07:20:41,-41.308994,4.855217,-45.216946,335.02505,868.2787,-0.0027693647,761.1419762684496,158.0,S_2290
2024-05-11 07:20:42,-41.339096,4.8535843,-45.2729,335.00406,868.325,-0.0023881115,782.711984529975,158.0,S_2290
2024-05-11 07:20:43,-41.369194,4.8519516,-45.32885,334.9831,868.3102,-0.0025249037,803.3917700993792,158.0,S_2290
