datetime,mlat,mlt,glat,glon,alt,Ex,pot,cpcp_kV,pass_id
2024-05-10 09:14:44,-40.03676,3.5358887,-53.036366,268.0704,860.917,-0.0011532389,-7.501027702548786,48.0,S_2197
2024-05-10 09:14:45,-40.09375,3.5358505,-53.09232,268.04242,860.91516,-0.0012489544,31.98894848611301,48.0,S_2197
2024-05-10 09:14:46,-40.150757,3.5358124,-53.14827,268.01443,860.917,-0.0013432615,70.85822619264565,48.0,S_2197
2024-05-10 09:14:47,-40.207775,3.5357742,-53.204224,267.98645,860.92255,-0.0015427272,108.43048991506421,48.0,S_2197
2024-05-10 09:14:48,-40.2648,3.535736,-53.260178,267.9585,860.9189,-0.0016396085,146.57972744151715,48.0,S_2197
2024-05-10 09:14:49,-40.32184,3.535698,-53.309135,267.9305,860.9004,-0.0017361665,177.43396717018814,48.0,S_2197
2024-05-10 09:14:50,-40.37889,3.5356598,-53.36509,267.90253,860.9096,-0.0017299295,212.24980098076728,48.0,S_2197
2024-05-10 09:14:51,-40.43595,3.5356216,-53.428036,267.86755,860.99664,-0.0017225688,253.79512186486946,48.0,S_2197
2024-05-10 09:14:52,-40.493023,3.5355835,-53.490982,267.8396,861.1022,-0.0017151723,295.6632518754189,48.0,S_2197
2024-05-10 09:14:53,-40.550106,3.5355453,-53.546936,267.8116,861.1392,-0.0017071492,332.1424205378048,48.0,S_2197
2024-05-10 09:14:54,-40.6072,3.5355072,-53.602886,267.78363,861.12634,-0.0017007829,368.65557846567475,48.0,S_2197
2024-05-10 09:14:55,-40.664307,3.535469,-53.65884,267.75565,861.1077,-0.0016943857,404.96182596755455,48.0,S_2197
2024-05-10 09:14:56,-40.721424,3.535431,-53.714794,267.72067,861.1077,-0.0016862645,442.559554850056,48.0,S_2197
2024-05-10 09:14:57,-40.77855,3.5353928,-53.77075,267.69272,861.11334,-0.0017326726,480.1365949908418,48.0,S_2197
2024-05-10 09:14:58,-40.83569,3.5353546,-53.819706,267.66473,861.1115,-0.0017538512,509.3032740235859,48.0,S_2197
2024-05-10 09:14:59,-40.89284,3.5353165,-53.882652,267.62976,861.11334,-0.0017181295,552.1269352651896,48.0,S_2197
2024-05-10 09:15:00,-40.95,3.5352783,-53.938606,267.60178,861.1152,-0.0017382192,587.069200936641,48.0,S_2197
2024-05-10 09:15:01,-41.007256,3.5352478,-54.001553,267.57382,861.10596,-0.0017306539,628.5460607067137,48.0,S_2197
2024-05-10 09:15:02,-41.064518,3.535225,-54.057507,267.53885,861.0967,-0.0017224704,667.1647331585226,48.0,S_2197
