datetime,mlat,mlt,glat,glon,alt,Ex,pot,cpcp_kV,pass_id
2024-05-13 04:18:01,42.117336,15.096149,48.518166,164.15884,858.3872,-0.0035499474,-211.99966143394542,,N_1
2024-05-13 04:18:02,42.174686,15.094517,48.57412,164.96317,858.38904,0.0009935403,-141.49021602265174,,N_1
2024-05-13 04:18:07,42.461605,15.086292,48.860878,163.57834,858.4687,0.0011277422,-130.1601001907546,,N_1
2024-05-13 04:18:08,42.51902,15.084633,48.916832,163.66226,858.5205,0.0011328504,-117.66686697265769,,N_1
2024-05-13 04:18:09,42.576447,15.0829735,48.972786,163.78816,858.56683,0.001137986,-108.4898469582744,,N_1
2024-05-13 04:18:10,42.63389,15.08131,49.028736,163.8581,858.59644,0.0012929994,-102.5240914680759,,N_1
2024-05-13 04:18:11,42.691338,15.079639,49.08469,163.8581,858.60944,0.0011583848,-96.89454680945208,,N_1
2024-05-13 04:18:12,42.7488,15.077969,49.147636,163.80914,858.60754,0.0013202701,-91.71662128385506,,N_1
2024-05-13 04:18:13,42.80627,15.07629,49.20359,163.75319,858.5909,0.0011904186,-87.5093105556633,,N_1
2024-05-13 04:18:14,42.863754,15.074612,49.259544,163.70422,858.56683,0.0069382135,-47.283520083418246,,N_1
2024-05-13 04:18:15,42.92125,15.072926,49.315495,163.68324,858.5631,0.0012186514,,,N_1
2024-05-13 04:18:16,42.978752,15.071239,53.476994,157.37456,969.4924,0.0024380889,-347.58867145615324,,N_1
2024-05-13 04:18:21,43.26645,15.0627365,53.763752,157.24866,969.5294,0.002592801,-348.02608046332875,,N_1
2024-05-13 04:18:22,43.32402,15.061028,53.819706,157.22069,969.5349,0.0027475136,66.45941135475891,,N_1
2024-05-13 04:18:45,44.65125,15.020565,55.141594,156.62619,969.7035,0.0029022258,3.5677277988860396,,N_1
2024-05-13 04:18:46,44.709087,15.018761,55.197548,156.5982,969.7109,0.002918131,0.0,,N_1
