datetime,mlat,mlt,glat,glon,alt,Ex,pot,cpcp_kV,pass_id
2024-05-12 03:36:31,-40.01273,3.14917,-34.257168,358.42035,854.4888,-0.0016612704,-10.53196141622359,65.0,S_1358
2024-05-12 03:36:32,-40.046665,3.1469154,-34.31312,358.40637,854.4776,-0.0016566638,5.591677652905663,65.0,S_1358
2024-05-12 03:36:33,-40.080563,3.1446571,-34.36208,358.39236,854.5109,-0.0016498897,17.203190085274272,65.0,S_1358
2024-05-12 03:36:34,-40.114414,3.1423988,-34.418034,358.3714,854.598,-0.0016452717,31.477174221008603,65.0,S_1358
2024-05-12 03:36:35,-40.148228,3.1401405,-34.48098,358.35742,854.6795,-0.001642807,49.1715711417137,65.0,S_1358
2024-05-12 03:36:36,-40.182,3.1378822,-34.536934,358.33643,854.70355,-0.0016381724,63.50160687023934,65.0,S_1358
2024-05-12 03:36:37,-40.21573,3.13562,-34.59988,358.32245,854.69055,-0.0015872398,80.60197296051919,65.0,S_1358
2024-05-12 03:36:38,-40.249416,3.133358,-34.662827,358.30844,854.68317,-0.0015819827,98.70829066185173,65.0,S_1358
2024-05-12 03:36:39,-40.283062,3.131096,-34.71878,358.28748,854.6869,-0.0015782143,114.64728322339943,65.0,S_1358
2024-05-12 03:36:40,-40.316666,3.12883,-34.774734,358.27347,854.69244,-0.001573541,129.7816343995953,65.0,S_1358
2024-05-12 03:36:41,-40.350227,3.126564,-34.83069,358.2525,854.69055,-0.0017985514,144.0449589179538,65.0,S_1358
2024-05-12 03:36:42,-40.38375,3.124298,-34.88664,358.2315,854.6757,-0.0017938612,157.26901333213064,65.0,S_1358
2024-05-12 03:36:43,-40.41723,3.1220322,-34.949585,358.21753,854.68134,-0.0020403387,171.14418723158772,65.0,S_1358
2024-05-12 03:36:44,-40.450665,3.1197624,-35.012535,358.20355,854.74615,-0.0020350367,186.29409666972998,65.0,S_1358
2024-05-12 03:36:45,-40.484062,3.1174927,-35.068485,358.18256,854.83685,-0.002027576,199.0699776430378,65.0,S_1358
