datetime,mlat,mlt,glat,glon,alt,Ex,pot,cpcp_kV,pass_id
2024-05-10 20:10:29,40.043068,16.140152,30.494337,290.7453,852.55334,-0.0032349236,-20.53260987748586,157.0,N_515
2024-05-10 20:10:30,40.103752,16.13945,30.55029,290.73132,852.5478,-0.0032335324,-68.05822758371502,157.0,N_515
2024-05-10 20:10:31,40.164402,16.138748,30.606241,290.71735,852.52563,-0.0032321077,-115.57663537105516,157.0,N_515
2024-05-10 20:10:32,40.22502,16.138031,30.662195,290.70334,852.52374,-0.0032306495,-163.64874679420217,157.0,N_515
2024-05-10 20:10:33,40.285614,16.13733,30.718147,290.68237,852.58856,-0.003229157,-214.23880605315318,157.0,N_515
2024-05-10 20:10:34,40.346172,16.136612,30.781096,290.66837,852.6997,-0.0032268313,-264.92625903526334,157.0,N_515
2024-05-10 20:10:35,40.4067,16.135895,30.837048,290.6544,852.7608,-0.0032252693,-312.9557818045672,157.0,N_515
2024-05-10 20:10:36,40.4672,16.135178,30.893002,290.6334,852.75336,-0.0032205833,-361.04718902307263,157.0,N_515
2024-05-10 20:10:37,40.527668,16.13446,30.948954,290.61942,852.73676,-0.0033396273,-411.7700315110749,157.0,N_515
2024-05-10 20:10:38,40.588104,16.133743,31.0119,290.60544,852.7386,-0.0037002335,-468.84460908127596,157.0,N_515
2024-05-10 20:10:39,40.648514,16.13301,31.074848,290.58444,852.746,-0.003941166,-524.715805287306,157.0,N_515
2024-05-10 20:10:40,40.70889,16.132278,31.1308,290.57047,852.7478,-0.003940505,-580.3192374605121,157.0,N_515
2024-05-10 20:10:41,40.769234,16.131561,31.193747,290.54947,852.7312,-0.0039389934,-636.177719771276,157.0,N_515
2024-05-10 20:10:42,40.82955,16.130829,31.2497,290.5355,852.71265,-0.0038163543,-688.0433799602097,157.0,N_515
2024-05-10 20:10:43,40.889835,16.130081,31.305653,290.5145,852.7404,-0.0039344057,-740.6680255517406,157.0,N_515
2024-05-10 20:10:44,40.95009,16.129349,31.361607,290.50052,852.83856,-0.003933601,-792.6122158778971,157.0,N_515
2024-05-10 20:10:45,41.01031,16.128616,31.417559,290.48654,852.9349,-0.0039327624,-845.2295531173236,157.0,N_515
2024-05-10 20:10:46,41.070507,16.127869,31.473513,290.46555,852.95715,-0.0039318874,-900.8261108977478,157.0,N_515
2024-05-10 20:10:47,41.13067,16.127121,31.536459,290.45157,852.93677,-0.003930145,-958.9381066663865,157.0,N_515
2024-05-10 20:10:48,41.1908,16.126373,31.599405,290.43756,852.9293,-0.0039283615,-1014.7271017797508,157.0,N_515
2024-05-10 20:10:49,41.2509,16.125626,31.65536,290.4166,852.93677,-0.0039273766,-1067.2965803409732,157.0,N_515
2024-05-10 20:10:50,41.31097,16.124878,31.711311,290.4026,852.94415,-0.0039263545,-1119.1911339499752,157.0,N_515
2024-05-10 20:10:51,41.371014,16.124115,31.767265,290.3886,852.93677,-0.003925298,-1171.7480263988982,157.0,N_515
2024-05-10 20:10:52,41.431023,16.123367,31.823217,290.3676,852.9145,-0.003921129,-1224.2759096252025,157.0,N_515
2024-05-10 20:10:53,41.491,16.122604,31.879171,290.35364,852.91266,-0.0039200005,-1279.103983482616,157.0,N_515
2024-05-10 20:10:54,41.55095,16.121841,31.942118,290.33966,852.9775,-0.0039179893,-1334.1454274799057,157.0,N_515
2024-05-10 20:10:55,41.610867,16.121078,31.99807,290.32565,853.0886,-0.0039167874,-1389.5473309441895,157.0,N_515
2024-05-10 20:10:56,41.670757,16.120316,32.061016,290.3047,853.1498,-0.003914695,-1442.2704269552728,157.0,N_515
2024-05-10 20:10:57,41.730614,16.119537,32.109978,290.29068,853.14233,-0.00391428,-1494.445375398905,157.0,N_515
2024-05-10 20:10:58,41.79044,16.118774,32.172924,290.2697,853.1275,-0.0039121094,-1550.108418875028,157.0,N_515
2024-05-10 20:10:59,41.850235,16.117996,32.228878,290.25574,853.1294,-0.0039107674,-1605.4580498891955,157.0,N_515
2024-05-10 20:11:00,41.91,16.117218,32.291824,290.23474,853.13116,-0.0039085187,-1664.0706344568002,157.0,N_515
2024-05-10 20:11:01,41.968998,16.116455,32.35477,290.22076,853.13116,-0.0039062714,-1719.6857363718427,157.0,N_515
2024-05-10 20:11:02,42.02799,16.115677,32.410725,290.19977,853.13306,-0.003901783,-1772.0747259462796,157.0,N_515
2024-05-10 20:11:03,42.086975,16.114899,32.466675,290.1858,853.1386,-0.003900326,-1823.7848513634765,157.0,N_515
