datetime,mlat,mlt,glat,glon,alt,Ex,pot,cpcp_kV,pass_id
2024-05-10 16:50:26,40.018906,16.044487,43.426453,337.5779,856.4333,0.0014880679,10.710954411240674,17.0,N_739
2024-05-10 16:50:27,40.101463,16.044395,43.4894,337.55692,856.42596,0.0015004938,20.938055588081674,17.0,N_739
2024-05-10 16:50:28,40.183956,16.044312,43.552345,337.53592,856.4667,0.0015129551,30.114910726603856,17.0,N_739
2024-05-10 16:50:29,40.266384,16.04422,43.6083,337.51495,856.55554,0.0015267411,39.701791876701996,17.0,N_739
2024-05-10 16:50:30,40.34875,16.044136,43.664253,337.48697,856.6315,0.0015381072,49.088032482089034,17.0,N_739
2024-05-10 16:50:31,40.431053,16.044044,43.720207,337.466,856.65,0.0015495017,58.55914468650741,17.0,N_739
2024-05-10 16:50:32,40.51329,16.043953,43.776157,337.445,856.6352,0.00156093,68.10398529226362,17.0,N_739
2024-05-10 16:50:33,40.595463,16.043869,43.83211,337.424,856.6315,0.0015723903,78.7309736935753,17.0,N_739
2024-05-10 16:50:34,40.677574,16.043777,43.895058,337.41003,856.6352,0.0015850592,88.38103100833462,17.0,N_739
2024-05-10 16:50:35,40.759617,16.043694,43.95101,337.38907,856.6352,0.0015990384,98.43977987188502,17.0,N_739
2024-05-10 16:50:36,40.841602,16.043602,44.006966,337.36108,856.6352,0.0016105926,108.29014853846631,17.0,N_739
2024-05-10 16:50:37,40.92352,16.04351,44.062916,337.3401,856.63885,0.0016221781,119.44731019419153,17.0,N_739
2024-05-10 16:50:38,41.00537,16.043419,44.125862,337.31912,856.6352,0.0016349879,129.40621720271287,17.0,N_739
2024-05-10 16:50:39,41.087162,16.043335,44.181816,337.29813,856.6148,0.0016490957,139.5140216990594,17.0,N_739
2024-05-10 16:50:40,41.168888,16.043243,44.23777,337.27716,856.61115,0.0016607778,149.69760660008998,17.0,N_739
2024-05-10 16:50:41,41.250553,16.043152,44.293724,337.25616,856.67224,0.001672492,159.95427807721208,17.0,N_739
2024-05-10 16:50:42,41.33215,16.04306,44.349674,337.2352,856.7815,0.0016842352,170.56858524344628,17.0,N_739
2024-05-10 16:50:43,41.413685,16.042969,44.40563,337.2072,856.8463,0.0016960116,182.2431727903526,17.0,N_739
2024-05-10 16:50:44,41.495155,16.042877,44.468575,337.18622,856.84076,0.0017114864,192.69021654152596,17.0,N_739
2024-05-10 16:50:45,41.576565,16.042786,44.52453,337.16525,856.8241,0.0017233246,203.27365406341772,17.0,N_739
2024-05-10 16:50:46,41.657906,16.042694,44.580482,337.14426,856.8259,0.0017351969,213.93109753162415,17.0,N_739
2024-05-10 16:50:47,41.739185,16.042603,44.636433,337.1233,856.8334,0.0017470989,224.66646112269075,17.0,N_739
2024-05-10 16:50:48,41.8204,16.042511,44.692387,337.1023,856.8389,0.0017590312,235.4768680682314,17.0,N_739
2024-05-10 16:50:49,41.90155,16.04242,44.74834,337.08133,856.8315,0.001770994,247.96086099468678,17.0,N_739
2024-05-10 16:50:50,41.98264,16.042328,44.811287,337.05334,856.80927,0.0017866765,260.22424730844364,17.0,N_739
2024-05-10 16:50:51,42.063663,16.042236,44.874233,337.03235,856.8259,0.00179993,269.89025166236667,17.0,N_739
2024-05-10 16:50:52,42.144623,16.042145,44.92319,337.01138,856.92035,0.0018107614,281.09195681189624,17.0,N_739
2024-05-10 16:50:53,42.225517,16.042046,44.979145,336.9904,857.02045,0.001822852,293.6841905332712,17.0,N_739
2024-05-10 16:50:54,42.30635,16.041954,45.04209,336.96942,857.0445,0.0018362068,306.31404104857694,17.0,N_739
2024-05-10 16:50:55,42.38712,16.041862,45.10504,336.94843,857.02594,0.0018520626,317.65939129209113,17.0,N_739
2024-05-10 16:50:56,42.467823,16.04177,45.16099,336.92743,857.01666,0.00186425,328.0886074501133,17.0,N_739
2024-05-10 16:50:57,42.548462,16.041672,45.209953,336.89948,857.0241,0.0018752231,339.6895297892697,17.0,N_739
